timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250621_001940,42c55abb1696,dask-worker-4,205.56%,4.048GiB / 10GiB,40.48%,10.3GB / 11.1GB,0B / 0B,32
20250621_001940,ce7f0b48274e,dask-worker-3,205.79%,4.025GiB / 10GiB,40.25%,4.24GB / 8.08GB,0B / 0B,27
20250621_001940,01cf5d2b270d,dask-worker-5,112.86%,3.225GiB / 10GiB,32.25%,2.22GB / 3.44GB,0B / 0B,31
20250621_001940,b716fcb2dffe,dask-worker-2,112.77%,2.217GiB / 10GiB,22.17%,2.98GB / 2.86GB,0B / 0B,26
20250621_001940,7dbd0776c6fb,dask-worker-1,117.40%,2.63GiB / 10GiB,26.30%,2.02GB / 5.2GB,0B / 0B,26
20250621_001940,72ce1ac59689,dask-scheduler,4.48%,259.7MiB / 4GiB,6.34%,12.9GB / 3.95GB,0B / 0B,20
20250621_001940,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
20250621_001947,42c55abb1696,dask-worker-4,203.64%,4.733GiB / 10GiB,47.33%,10.3GB / 11.1GB,0B / 0B,32
20250621_001947,ce7f0b48274e,dask-worker-3,204.33%,6.338GiB / 10GiB,63.38%,4.24GB / 8.08GB,0B / 0B,27
20250621_001947,01cf5d2b270d,dask-worker-5,16.89%,2.168GiB / 10GiB,21.68%,2.22GB / 3.44GB,0B / 0B,31
20250621_001947,b716fcb2dffe,dask-worker-2,116.48%,2.927GiB / 10GiB,29.27%,2.98GB / 2.86GB,0B / 0B,26
20250621_001947,7dbd0776c6fb,dask-worker-1,115.39%,3.804GiB / 10GiB,38.04%,2.02GB / 5.2GB,0B / 0B,26
20250621_001947,72ce1ac59689,dask-scheduler,6.10%,259.9MiB / 4GiB,6.35%,12.9GB / 3.95GB,0B / 0B,20
20250621_001947,22466015deda,dask-notebook,0.00%,93.56MiB / 55.91GiB,0.16%,2.41kB / 126B,0B / 0B,14
