timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250617_120857,8896faf2c28a,spark-worker-3,187.60%,459.2MiB / 10GiB,4.48%,5.01MB / 2.92MB,0B / 0B,58
20250617_120857,bd3eccc510a1,spark-worker-2,193.03%,448.6MiB / 10GiB,4.38%,4.9MB / 2.4MB,0B / 0B,58
20250617_120857,72ea5f833e39,spark-worker-1,171.74%,437.8MiB / 10GiB,4.28%,4.96MB / 2.35MB,0B / 0B,58
20250617_120857,d9db3658c991,spark-worker-4,194.95%,438.9MiB / 10GiB,4.29%,4.94MB / 2.49MB,0B / 0B,58
20250617_120857,ec39dfa29337,spark-worker-5,191.05%,430.6MiB / 10GiB,4.20%,4.85MB / 2.18MB,0B / 0B,59
20250617_120857,82e8dc373feb,spark-master,93.45%,712.2MiB / 4GiB,17.39%,10.9MB / 29.2MB,0B / 0B,109
20250617_120904,8896faf2c28a,spark-worker-3,0.15%,637.7MiB / 10GiB,6.23%,5.01MB / 2.93MB,0B / 0B,75
20250617_120904,bd3eccc510a1,spark-worker-2,0.14%,567MiB / 10GiB,5.54%,4.9MB / 2.41MB,0B / 0B,75
20250617_120904,72ea5f833e39,spark-worker-1,0.15%,657.3MiB / 10GiB,6.42%,5.02MB / 2.37MB,0B / 0B,78
20250617_120904,d9db3658c991,spark-worker-4,0.14%,628MiB / 10GiB,6.13%,4.95MB / 2.5MB,0B / 0B,75
20250617_120904,ec39dfa29337,spark-worker-5,3.83%,607.7MiB / 10GiB,5.93%,4.86MB / 2.19MB,0B / 0B,76
20250617_120904,82e8dc373feb,spark-master,76.67%,771.7MiB / 4GiB,18.84%,11MB / 29.3MB,0B / 0B,128
20250617_120912,8896faf2c28a,spark-worker-3,196.53%,757.3MiB / 10GiB,7.40%,5.18MB / 2.94MB,0B / 0B,79
20250617_120912,bd3eccc510a1,spark-worker-2,192.17%,725.6MiB / 10GiB,7.09%,5.07MB / 2.46MB,0B / 0B,80
20250617_120912,72ea5f833e39,spark-worker-1,210.13%,835.3MiB / 10GiB,8.16%,5.19MB / 2.62MB,0B / 0B,82
20250617_120912,d9db3658c991,spark-worker-4,149.73%,734.4MiB / 10GiB,7.17%,5.12MB / 2.51MB,0B / 0B,80
20250617_120912,ec39dfa29337,spark-worker-5,203.73%,727.1MiB / 10GiB,7.10%,5.03MB / 2.2MB,0B / 0B,81
20250617_120912,82e8dc373feb,spark-master,5.66%,838.8MiB / 4GiB,20.48%,11MB / 29.8MB,0B / 0B,129
20250617_120920,8896faf2c28a,spark-worker-3,177.68%,991.3MiB / 10GiB,9.68%,5.18MB / 2.94MB,0B / 0B,81
20250617_120920,bd3eccc510a1,spark-worker-2,203.13%,1.069GiB / 10GiB,10.69%,5.07MB / 2.46MB,0B / 0B,82
20250617_120920,72ea5f833e39,spark-worker-1,197.19%,1.28GiB / 10GiB,12.80%,5.19MB / 2.62MB,0B / 0B,83
20250617_120920,d9db3658c991,spark-worker-4,207.17%,997.1MiB / 10GiB,9.74%,5.12MB / 2.51MB,0B / 0B,81
20250617_120920,ec39dfa29337,spark-worker-5,200.13%,1.05GiB / 10GiB,10.50%,5.03MB / 2.2MB,0B / 0B,82
20250617_120920,82e8dc373feb,spark-master,3.47%,840.3MiB / 4GiB,20.52%,11MB / 29.8MB,0B / 0B,128
20250617_120927,8896faf2c28a,spark-worker-3,204.90%,1.853GiB / 10GiB,18.53%,5.18MB / 2.94MB,0B / 0B,81
20250617_120927,bd3eccc510a1,spark-worker-2,196.10%,1.796GiB / 10GiB,17.96%,5.07MB / 2.47MB,0B / 0B,82
20250617_120927,72ea5f833e39,spark-worker-1,199.75%,2.32GiB / 10GiB,23.20%,5.19MB / 2.62MB,0B / 0B,83
20250617_120927,d9db3658c991,spark-worker-4,203.42%,1.714GiB / 10GiB,17.14%,5.12MB / 2.51MB,0B / 0B,81
20250617_120927,ec39dfa29337,spark-worker-5,198.73%,2.075GiB / 10GiB,20.75%,5.03MB / 2.2MB,0B / 0B,82
20250617_120927,82e8dc373feb,spark-master,3.59%,841.1MiB / 4GiB,20.53%,11MB / 29.8MB,0B / 0B,128
20250617_120934,8896faf2c28a,spark-worker-3,18.25%,2.436GiB / 10GiB,24.36%,5.18MB / 2.95MB,0B / 0B,81
20250617_120934,bd3eccc510a1,spark-worker-2,15.79%,2.088GiB / 10GiB,20.88%,5.07MB / 2.47MB,0B / 0B,82
20250617_120934,72ea5f833e39,spark-worker-1,14.64%,2.483GiB / 10GiB,24.83%,5.19MB / 2.62MB,0B / 0B,83
20250617_120934,d9db3658c991,spark-worker-4,17.95%,2.311GiB / 10GiB,23.11%,5.12MB / 2.51MB,0B / 0B,81
20250617_120934,ec39dfa29337,spark-worker-5,14.49%,2.177GiB / 10GiB,21.77%,5.03MB / 2.21MB,0B / 0B,82
20250617_120934,82e8dc373feb,spark-master,0.80%,841.3MiB / 4GiB,20.54%,11MB / 29.8MB,0B / 0B,128
20250617_120942,8896faf2c28a,spark-worker-3,15.42%,2.44GiB / 10GiB,24.40%,5.18MB / 2.95MB,0B / 0B,81
20250617_120942,bd3eccc510a1,spark-worker-2,14.30%,2.096GiB / 10GiB,20.96%,5.07MB / 2.47MB,0B / 0B,82
20250617_120942,72ea5f833e39,spark-worker-1,14.06%,2.484GiB / 10GiB,24.84%,5.19MB / 2.63MB,0B / 0B,83
20250617_120942,d9db3658c991,spark-worker-4,14.04%,2.311GiB / 10GiB,23.11%,5.12MB / 2.52MB,0B / 0B,81
20250617_120942,ec39dfa29337,spark-worker-5,14.06%,2.178GiB / 10GiB,21.78%,5.03MB / 2.21MB,0B / 0B,82
20250617_120942,82e8dc373feb,spark-master,1.39%,841.3MiB / 4GiB,20.54%,11MB / 29.8MB,0B / 0B,128
20250617_120950,8896faf2c28a,spark-worker-3,188.86%,2.834GiB / 10GiB,28.34%,5.18MB / 2.95MB,0B / 0B,81
20250617_120950,bd3eccc510a1,spark-worker-2,175.71%,3.08GiB / 10GiB,30.80%,5.07MB / 2.47MB,0B / 0B,82
20250617_120950,72ea5f833e39,spark-worker-1,150.73%,2.784GiB / 10GiB,27.84%,5.19MB / 2.63MB,0B / 0B,83
20250617_120950,d9db3658c991,spark-worker-4,192.73%,2.545GiB / 10GiB,25.45%,5.12MB / 2.52MB,0B / 0B,81
20250617_120950,ec39dfa29337,spark-worker-5,161.91%,3.174GiB / 10GiB,31.74%,5.03MB / 2.21MB,0B / 0B,82
20250617_120950,82e8dc373feb,spark-master,135.25%,862.6MiB / 4GiB,21.06%,11.1MB / 30.2MB,0B / 0B,131
20250617_120957,8896faf2c28a,spark-worker-3,14.29%,3.472GiB / 10GiB,34.72%,5.18MB / 2.96MB,0B / 0B,81
20250617_120957,bd3eccc510a1,spark-worker-2,16.34%,3.081GiB / 10GiB,30.81%,5.07MB / 2.48MB,0B / 0B,82
20250617_120957,72ea5f833e39,spark-worker-1,14.33%,2.785GiB / 10GiB,27.85%,5.19MB / 2.63MB,0B / 0B,83
20250617_120957,d9db3658c991,spark-worker-4,14.25%,2.588GiB / 10GiB,25.88%,5.12MB / 2.52MB,0B / 0B,81
20250617_120957,ec39dfa29337,spark-worker-5,14.59%,3.249GiB / 10GiB,32.49%,5.03MB / 2.21MB,0B / 0B,82
20250617_120957,82e8dc373feb,spark-master,3.13%,879.8MiB / 4GiB,21.48%,11.1MB / 30.2MB,0B / 0B,130
20250617_121004,8896faf2c28a,spark-worker-3,128.01%,3.508GiB / 10GiB,35.08%,5.21MB / 2.97MB,0B / 0B,76
20250617_121004,bd3eccc510a1,spark-worker-2,202.01%,3.119GiB / 10GiB,31.19%,5.1MB / 2.49MB,0B / 0B,77
20250617_121004,72ea5f833e39,spark-worker-1,167.79%,2.883GiB / 10GiB,28.83%,5.21MB / 2.65MB,0B / 0B,78
20250617_121004,d9db3658c991,spark-worker-4,136.17%,2.685GiB / 10GiB,26.85%,5.15MB / 2.54MB,0B / 0B,76
20250617_121004,ec39dfa29337,spark-worker-5,187.75%,3.274GiB / 10GiB,32.74%,5.06MB / 2.23MB,0B / 0B,77
20250617_121004,82e8dc373feb,spark-master,9.61%,881MiB / 4GiB,21.51%,11.2MB / 30.3MB,0B / 0B,118
20250617_121012,8896faf2c28a,spark-worker-3,186.19%,3.51GiB / 10GiB,35.10%,5.21MB / 2.97MB,0B / 0B,76
20250617_121012,bd3eccc510a1,spark-worker-2,16.29%,3.158GiB / 10GiB,31.58%,5.1MB / 2.49MB,0B / 0B,77
20250617_121012,72ea5f833e39,spark-worker-1,17.49%,2.914GiB / 10GiB,29.14%,5.21MB / 2.65MB,0B / 0B,78
20250617_121012,d9db3658c991,spark-worker-4,184.10%,2.99GiB / 10GiB,29.90%,5.15MB / 2.54MB,0B / 0B,76
20250617_121012,ec39dfa29337,spark-worker-5,15.90%,3.291GiB / 10GiB,32.91%,5.06MB / 2.24MB,0B / 0B,77
20250617_121012,82e8dc373feb,spark-master,3.94%,880.9MiB / 4GiB,21.51%,11.2MB / 30.3MB,0B / 0B,116
20250617_121020,8896faf2c28a,spark-worker-3,14.11%,3.512GiB / 10GiB,35.12%,5.21MB / 2.98MB,0B / 0B,76
20250617_121020,bd3eccc510a1,spark-worker-2,14.08%,3.158GiB / 10GiB,31.58%,5.1MB / 2.5MB,0B / 0B,76
20250617_121020,72ea5f833e39,spark-worker-1,13.91%,2.914GiB / 10GiB,29.14%,5.21MB / 2.65MB,0B / 0B,77
20250617_121020,d9db3658c991,spark-worker-4,13.97%,2.99GiB / 10GiB,29.90%,5.15MB / 2.54MB,0B / 0B,76
20250617_121020,ec39dfa29337,spark-worker-5,14.87%,3.291GiB / 10GiB,32.91%,5.06MB / 2.24MB,0B / 0B,77
20250617_121020,82e8dc373feb,spark-master,0.48%,881.4MiB / 4GiB,21.52%,11.2MB / 30.3MB,0B / 0B,116
20250617_121027,8896faf2c28a,spark-worker-3,159.37%,3.512GiB / 10GiB,35.12%,5.21MB / 2.98MB,0B / 0B,76
20250617_121027,bd3eccc510a1,spark-worker-2,168.54%,3.159GiB / 10GiB,31.59%,5.1MB / 2.5MB,0B / 0B,76
20250617_121027,72ea5f833e39,spark-worker-1,15.86%,2.929GiB / 10GiB,29.29%,5.21MB / 2.66MB,0B / 0B,77
20250617_121027,d9db3658c991,spark-worker-4,129.55%,2.992GiB / 10GiB,29.92%,5.15MB / 2.55MB,0B / 0B,76
20250617_121027,ec39dfa29337,spark-worker-5,186.83%,3.331GiB / 10GiB,33.31%,5.06MB / 2.24MB,0B / 0B,77
20250617_121027,82e8dc373feb,spark-master,1.29%,881.2MiB / 4GiB,21.51%,11.2MB / 30.3MB,0B / 0B,116
20250617_121034,8896faf2c28a,spark-worker-3,14.46%,3.553GiB / 10GiB,35.53%,5.21MB / 2.99MB,0B / 0B,76
20250617_121034,bd3eccc510a1,spark-worker-2,14.40%,3.158GiB / 10GiB,31.58%,5.1MB / 2.5MB,0B / 0B,76
20250617_121034,72ea5f833e39,spark-worker-1,13.37%,2.929GiB / 10GiB,29.29%,5.21MB / 2.66MB,0B / 0B,77
20250617_121034,d9db3658c991,spark-worker-4,13.19%,3.037GiB / 10GiB,30.37%,5.15MB / 2.55MB,0B / 0B,76
20250617_121034,ec39dfa29337,spark-worker-5,13.35%,3.331GiB / 10GiB,33.31%,5.06MB / 2.24MB,0B / 0B,77
20250617_121034,82e8dc373feb,spark-master,0.38%,881.8MiB / 4GiB,21.53%,11.2MB / 30.3MB,0B / 0B,116
20250617_121042,8896faf2c28a,spark-worker-3,181.50%,3.558GiB / 10GiB,35.58%,5.24MB / 3MB,0B / 0B,76
20250617_121042,bd3eccc510a1,spark-worker-2,197.58%,3.164GiB / 10GiB,31.64%,5.13MB / 2.52MB,0B / 0B,76
20250617_121042,72ea5f833e39,spark-worker-1,150.40%,2.932GiB / 10GiB,29.32%,5.24MB / 2.68MB,0B / 0B,78
20250617_121042,d9db3658c991,spark-worker-4,183.79%,3.04GiB / 10GiB,30.40%,5.17MB / 2.57MB,0B / 0B,76
20250617_121042,ec39dfa29337,spark-worker-5,183.34%,3.34GiB / 10GiB,33.40%,5.08MB / 2.26MB,0B / 0B,77
20250617_121042,82e8dc373feb,spark-master,26.88%,883.7MiB / 4GiB,21.57%,11.3MB / 30.5MB,0B / 0B,116
20250617_121050,8896faf2c28a,spark-worker-3,14.88%,3.558GiB / 10GiB,35.58%,5.24MB / 3MB,0B / 0B,76
20250617_121050,bd3eccc510a1,spark-worker-2,17.99%,3.164GiB / 10GiB,31.64%,5.13MB / 2.52MB,0B / 0B,76
20250617_121050,72ea5f833e39,spark-worker-1,14.78%,2.932GiB / 10GiB,29.32%,5.24MB / 2.68MB,0B / 0B,78
20250617_121050,d9db3658c991,spark-worker-4,15.46%,3.041GiB / 10GiB,30.41%,5.17MB / 2.57MB,0B / 0B,76
20250617_121050,ec39dfa29337,spark-worker-5,15.47%,3.34GiB / 10GiB,33.40%,5.08MB / 2.26MB,0B / 0B,77
20250617_121050,82e8dc373feb,spark-master,1.12%,883.9MiB / 4GiB,21.58%,11.3MB / 30.5MB,0B / 0B,116
20250617_121057,8896faf2c28a,spark-worker-3,15.16%,3.558GiB / 10GiB,35.58%,5.24MB / 3.01MB,0B / 0B,76
20250617_121057,bd3eccc510a1,spark-worker-2,15.85%,3.164GiB / 10GiB,31.64%,5.13MB / 2.53MB,0B / 0B,76
20250617_121057,72ea5f833e39,spark-worker-1,15.34%,2.933GiB / 10GiB,29.33%,5.24MB / 2.68MB,0B / 0B,78
20250617_121057,d9db3658c991,spark-worker-4,14.59%,3.04GiB / 10GiB,30.40%,5.17MB / 2.57MB,0B / 0B,76
20250617_121057,ec39dfa29337,spark-worker-5,15.09%,3.34GiB / 10GiB,33.40%,5.08MB / 2.26MB,0B / 0B,77
20250617_121057,82e8dc373feb,spark-master,2.38%,884.4MiB / 4GiB,21.59%,11.4MB / 30.5MB,0B / 0B,116
20250617_121104,8896faf2c28a,spark-worker-3,15.73%,3.558GiB / 10GiB,35.58%,5.24MB / 3.01MB,0B / 0B,76
20250617_121104,bd3eccc510a1,spark-worker-2,96.43%,3.194GiB / 10GiB,31.94%,5.13MB / 2.53MB,0B / 0B,76
20250617_121104,72ea5f833e39,spark-worker-1,14.29%,2.942GiB / 10GiB,29.42%,5.24MB / 2.69MB,0B / 0B,78
20250617_121104,d9db3658c991,spark-worker-4,37.04%,3.04GiB / 10GiB,30.40%,5.17MB / 2.58MB,0B / 0B,76
20250617_121104,ec39dfa29337,spark-worker-5,183.91%,3.34GiB / 10GiB,33.40%,5.09MB / 2.27MB,0B / 0B,77
20250617_121104,82e8dc373feb,spark-master,0.52%,884MiB / 4GiB,21.58%,11.4MB / 30.5MB,0B / 0B,116
20250617_121112,8896faf2c28a,spark-worker-3,13.60%,3.559GiB / 10GiB,35.59%,5.24MB / 3.01MB,0B / 0B,75
20250617_121112,bd3eccc510a1,spark-worker-2,13.58%,3.194GiB / 10GiB,31.94%,5.13MB / 2.53MB,0B / 0B,76
20250617_121112,72ea5f833e39,spark-worker-1,45.05%,2.943GiB / 10GiB,29.43%,5.26MB / 2.7MB,0B / 0B,78
20250617_121112,d9db3658c991,spark-worker-4,12.98%,3.041GiB / 10GiB,30.41%,5.18MB / 2.58MB,0B / 0B,75
20250617_121112,ec39dfa29337,spark-worker-5,13.41%,3.341GiB / 10GiB,33.41%,5.09MB / 2.27MB,0B / 0B,77
20250617_121112,82e8dc373feb,spark-master,3.64%,884.1MiB / 4GiB,21.58%,11.4MB / 30.5MB,0B / 0B,116
20250617_121120,8896faf2c28a,spark-worker-3,15.95%,3.558GiB / 10GiB,35.58%,5.24MB / 3.01MB,0B / 0B,75
20250617_121120,bd3eccc510a1,spark-worker-2,168.54%,3.196GiB / 10GiB,31.96%,5.15MB / 2.55MB,0B / 0B,76
20250617_121120,72ea5f833e39,spark-worker-1,16.40%,2.943GiB / 10GiB,29.43%,5.27MB / 2.7MB,0B / 0B,78
20250617_121120,d9db3658c991,spark-worker-4,25.43%,3.041GiB / 10GiB,30.41%,5.18MB / 2.58MB,0B / 0B,75
20250617_121120,ec39dfa29337,spark-worker-5,198.76%,3.342GiB / 10GiB,33.42%,5.11MB / 2.29MB,0B / 0B,77
20250617_121120,82e8dc373feb,spark-master,31.93%,884.5MiB / 4GiB,21.59%,11.5MB / 30.6MB,0B / 0B,115
20250617_121127,8896faf2c28a,spark-worker-3,160.15%,3.561GiB / 10GiB,35.61%,5.26MB / 3.03MB,0B / 0B,75
20250617_121127,bd3eccc510a1,spark-worker-2,17.51%,3.197GiB / 10GiB,31.97%,5.16MB / 2.55MB,0B / 0B,76
20250617_121127,72ea5f833e39,spark-worker-1,17.00%,2.943GiB / 10GiB,29.43%,5.27MB / 2.71MB,0B / 0B,78
20250617_121127,d9db3658c991,spark-worker-4,174.67%,3.043GiB / 10GiB,30.43%,5.2MB / 2.6MB,0B / 0B,75
20250617_121127,ec39dfa29337,spark-worker-5,51.32%,3.343GiB / 10GiB,33.43%,5.11MB / 2.29MB,0B / 0B,77
20250617_121127,82e8dc373feb,spark-master,1.23%,882.2MiB / 4GiB,21.54%,11.5MB / 30.6MB,0B / 0B,115
20250617_121135,8896faf2c28a,spark-worker-3,16.70%,3.561GiB / 10GiB,35.61%,5.26MB / 3.04MB,0B / 0B,75
20250617_121135,bd3eccc510a1,spark-worker-2,14.04%,3.197GiB / 10GiB,31.97%,5.16MB / 2.55MB,0B / 0B,76
20250617_121135,72ea5f833e39,spark-worker-1,62.01%,2.944GiB / 10GiB,29.44%,5.27MB / 2.71MB,0B / 0B,78
20250617_121135,d9db3658c991,spark-worker-4,13.49%,3.043GiB / 10GiB,30.43%,5.2MB / 2.6MB,0B / 0B,75
