timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250619_184008,51a9f1b7c4c2,spark-worker-4,0.17%,290.3MiB / 10GiB,2.84%,2.83MB / 1.66MB,0B / 0B,36
20250619_184008,a944cfc63a89,spark-worker-5,0.07%,295.4MiB / 10GiB,2.88%,2.76MB / 1.67MB,0B / 0B,36
20250619_184008,c5586aed1f99,spark-worker-1,0.07%,293.8MiB / 10GiB,2.87%,2.25MB / 1.35MB,0B / 0B,36
20250619_184008,e8d428256f65,spark-worker-2,0.10%,303.6MiB / 10GiB,2.96%,2.24MB / 1.26MB,0B / 0B,36
20250619_184008,fbcc1ff79ee1,spark-worker-3,0.10%,295.2MiB / 10GiB,2.88%,2.16MB / 1.22MB,0B / 0B,36
20250619_184008,2566b68295c7,spark-master,0.07%,302.3MiB / 4GiB,7.38%,6.41MB / 11.5MB,0B / 0B,39
20250619_184015,51a9f1b7c4c2,spark-worker-4,172.14%,468.9MiB / 10GiB,4.58%,2.83MB / 1.66MB,0B / 0B,58
20250619_184015,a944cfc63a89,spark-worker-5,184.75%,450MiB / 10GiB,4.39%,2.76MB / 1.67MB,0B / 0B,58
20250619_184015,c5586aed1f99,spark-worker-1,193.64%,471.6MiB / 10GiB,4.61%,2.26MB / 1.35MB,0B / 0B,58
20250619_184015,e8d428256f65,spark-worker-2,183.38%,479.1MiB / 10GiB,4.68%,2.24MB / 1.26MB,0B / 0B,58
20250619_184015,fbcc1ff79ee1,spark-worker-3,165.29%,442.9MiB / 10GiB,4.33%,2.16MB / 1.22MB,0B / 0B,58
20250619_184015,2566b68295c7,spark-master,112.99%,631.4MiB / 4GiB,15.42%,6.43MB / 11.5MB,0B / 0B,107
20250619_184022,51a9f1b7c4c2,spark-worker-4,0.17%,611.2MiB / 10GiB,5.97%,2.84MB / 1.67MB,0B / 0B,75
20250619_184022,a944cfc63a89,spark-worker-5,0.14%,563.8MiB / 10GiB,5.51%,2.77MB / 1.68MB,0B / 0B,75
20250619_184022,c5586aed1f99,spark-worker-1,0.15%,624.9MiB / 10GiB,6.10%,2.26MB / 1.36MB,0B / 0B,75
20250619_184022,e8d428256f65,spark-worker-2,0.17%,639.3MiB / 10GiB,6.24%,2.25MB / 1.27MB,0B / 0B,75
20250619_184022,fbcc1ff79ee1,spark-worker-3,0.17%,767.8MiB / 10GiB,7.50%,2.22MB / 1.24MB,0B / 0B,78
20250619_184022,2566b68295c7,spark-master,164.78%,754.2MiB / 4GiB,18.41%,6.47MB / 11.6MB,0B / 0B,126
20250619_184030,51a9f1b7c4c2,spark-worker-4,68.89%,759.2MiB / 10GiB,7.41%,2.99MB / 1.68MB,0B / 0B,80
20250619_184030,a944cfc63a89,spark-worker-5,60.51%,796.8MiB / 10GiB,7.78%,2.92MB / 1.73MB,0B / 0B,81
20250619_184030,c5586aed1f99,spark-worker-1,24.79%,771MiB / 10GiB,7.53%,2.41MB / 1.37MB,0B / 0B,79
20250619_184030,e8d428256f65,spark-worker-2,200.41%,879.1MiB / 10GiB,8.59%,2.4MB / 1.28MB,0B / 0B,81
20250619_184030,fbcc1ff79ee1,spark-worker-3,194.28%,1.518GiB / 10GiB,15.18%,2.37MB / 1.49MB,0B / 0B,82
20250619_184030,2566b68295c7,spark-master,1.01%,789.8MiB / 4GiB,19.28%,6.51MB / 12.1MB,0B / 0B,127
20250619_184037,51a9f1b7c4c2,spark-worker-4,196.35%,1.756GiB / 10GiB,17.56%,2.99MB / 1.68MB,0B / 0B,82
20250619_184037,a944cfc63a89,spark-worker-5,200.87%,1.713GiB / 10GiB,17.13%,2.92MB / 1.73MB,0B / 0B,83
20250619_184037,c5586aed1f99,spark-worker-1,129.03%,1.716GiB / 10GiB,17.16%,2.41MB / 1.37MB,0B / 0B,81
20250619_184037,e8d428256f65,spark-worker-2,199.88%,1.836GiB / 10GiB,18.36%,2.4MB / 1.28MB,0B / 0B,81
20250619_184037,fbcc1ff79ee1,spark-worker-3,182.52%,2.727GiB / 10GiB,27.27%,2.37MB / 1.49MB,0B / 0B,83
20250619_184037,2566b68295c7,spark-master,17.59%,790.2MiB / 4GiB,19.29%,6.52MB / 12.1MB,0B / 0B,126
20250619_184045,51a9f1b7c4c2,spark-worker-4,203.54%,2.42GiB / 10GiB,24.20%,2.99MB / 1.68MB,0B / 0B,82
20250619_184045,a944cfc63a89,spark-worker-5,197.99%,3.445GiB / 10GiB,34.45%,2.92MB / 1.73MB,0B / 0B,83
20250619_184045,c5586aed1f99,spark-worker-1,189.04%,3.222GiB / 10GiB,32.22%,2.41MB / 1.37MB,0B / 0B,81
20250619_184045,e8d428256f65,spark-worker-2,204.64%,4.11GiB / 10GiB,41.10%,2.4MB / 1.28MB,0B / 0B,81
