timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250619_192615,51a9f1b7c4c2,spark-worker-4,62.39%,5.052GiB / 10GiB,50.52%,6.5MB / 3.59MB,0B / 0B,80
20250619_192615,a944cfc63a89,spark-worker-5,0.87%,6.639GiB / 10GiB,66.39%,6.24MB / 3.92MB,0B / 0B,78
20250619_192615,c5586aed1f99,spark-worker-1,0.24%,4.959GiB / 10GiB,49.59%,5.92MB / 3.57MB,0B / 0B,80
20250619_192615,e8d428256f65,spark-worker-2,0.19%,6.306GiB / 10GiB,63.06%,5.72MB / 3.3MB,0B / 0B,78
20250619_192615,fbcc1ff79ee1,spark-worker-3,0.18%,5.146GiB / 10GiB,51.46%,5.68MB / 3.39MB,0B / 0B,79
20250619_192615,2566b68295c7,spark-master,26.08%,832.3MiB / 4GiB,20.32%,16MB / 28.3MB,0B / 0B,130
20250619_192623,51a9f1b7c4c2,spark-worker-4,71.89%,5.307GiB / 10GiB,53.07%,6.65MB / 3.6MB,0B / 0B,79
20250619_192623,a944cfc63a89,spark-worker-5,110.57%,6.64GiB / 10GiB,66.40%,6.39MB / 3.93MB,0B / 0B,78
20250619_192623,c5586aed1f99,spark-worker-1,196.11%,4.959GiB / 10GiB,49.59%,6.07MB / 3.58MB,0B / 0B,80
20250619_192623,e8d428256f65,spark-worker-2,202.29%,6.307GiB / 10GiB,63.07%,5.87MB / 3.31MB,0B / 0B,79
20250619_192623,fbcc1ff79ee1,spark-worker-3,199.20%,5.272GiB / 10GiB,52.72%,5.83MB / 3.44MB,0B / 0B,80
20250619_192623,2566b68295c7,spark-master,0.42%,824.4MiB / 4GiB,20.13%,16.1MB / 29MB,0B / 0B,130
20250619_192630,51a9f1b7c4c2,spark-worker-4,178.45%,5.307GiB / 10GiB,53.07%,6.65MB / 3.61MB,0B / 0B,79
20250619_192630,a944cfc63a89,spark-worker-5,164.78%,6.64GiB / 10GiB,66.40%,6.39MB / 3.93MB,0B / 0B,79
20250619_192630,c5586aed1f99,spark-worker-1,168.19%,4.959GiB / 10GiB,49.59%,6.07MB / 3.58MB,0B / 0B,80
