timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250617_151130,8896faf2c28a,spark-worker-3,114.94%,667.4MiB / 10GiB,6.52%,16.6GB / 10.1GB,0B / 0B,74
20250617_151130,bd3eccc510a1,spark-worker-2,102.50%,548.2MiB / 10GiB,5.35%,7.41GB / 11.9GB,0B / 0B,76
20250617_151130,72ea5f833e39,spark-worker-1,0.61%,502.8MiB / 10GiB,4.91%,9.25GB / 11.3GB,0B / 0B,73
20250617_151130,d9db3658c991,spark-worker-4,0.56%,489.2MiB / 10GiB,4.78%,10.3GB / 11.4GB,0B / 0B,73
20250617_151130,ec39dfa29337,spark-worker-5,110.75%,544.1MiB / 10GiB,5.31%,13.5GB / 10.7GB,0B / 0B,75
20250617_151130,82e8dc373feb,spark-master,91.03%,829MiB / 4GiB,20.24%,1.03GB / 2.69GB,0B / 0B,126
20250617_151138,8896faf2c28a,spark-worker-3,84.70%,820.7MiB / 10GiB,8.01%,16.6GB / 10.1GB,0B / 0B,84
20250617_151138,bd3eccc510a1,spark-worker-2,131.21%,683MiB / 10GiB,6.67%,7.41GB / 11.9GB,0B / 0B,85
20250617_151138,72ea5f833e39,spark-worker-1,92.72%,660.7MiB / 10GiB,6.45%,9.25GB / 11.3GB,0B / 0B,84
20250617_151138,d9db3658c991,spark-worker-4,81.76%,631.7MiB / 10GiB,6.17%,10.3GB / 11.4GB,0B / 0B,85
20250617_151138,ec39dfa29337,spark-worker-5,176.28%,715.1MiB / 10GiB,6.98%,13.5GB / 10.7GB,0B / 0B,81
20250617_151138,82e8dc373feb,spark-master,149.91%,912.9MiB / 4GiB,22.29%,1.03GB / 2.69GB,0B / 0B,162
20250617_151145,8896faf2c28a,spark-worker-3,174.17%,975.4MiB / 10GiB,9.53%,16.6GB / 10.1GB,0B / 0B,128
20250617_151145,bd3eccc510a1,spark-worker-2,52.01%,882.5MiB / 10GiB,8.62%,7.41GB / 11.9GB,0B / 0B,127
20250617_151145,72ea5f833e39,spark-worker-1,48.96%,793.3MiB / 10GiB,7.75%,9.25GB / 11.3GB,0B / 0B,127
20250617_151145,d9db3658c991,spark-worker-4,65.36%,856.8MiB / 10GiB,8.37%,10.3GB / 11.4GB,0B / 0B,128
20250617_151145,ec39dfa29337,spark-worker-5,61.41%,850.3MiB / 10GiB,8.30%,13.5GB / 10.7GB,0B / 0B,129
20250617_151145,82e8dc373feb,spark-master,143.16%,950.5MiB / 4GiB,23.21%,1.04GB / 2.7GB,0B / 0B,283
20250617_151153,8896faf2c28a,spark-worker-3,186.40%,1.194GiB / 10GiB,11.94%,16.6GB / 10.1GB,0B / 0B,161
20250617_151153,bd3eccc510a1,spark-worker-2,186.98%,1.057GiB / 10GiB,10.57%,7.41GB / 11.9GB,0B / 0B,161
20250617_151153,72ea5f833e39,spark-worker-1,199.07%,1.063GiB / 10GiB,10.63%,9.25GB / 11.3GB,0B / 0B,161
20250617_151153,d9db3658c991,spark-worker-4,189.12%,1.093GiB / 10GiB,10.93%,10.3GB / 11.4GB,0B / 0B,161
20250617_151153,ec39dfa29337,spark-worker-5,187.14%,1.042GiB / 10GiB,10.42%,13.5GB / 10.7GB,0B / 0B,162
20250617_151153,82e8dc373feb,spark-master,16.24%,942.6MiB / 4GiB,23.01%,1.04GB / 2.7GB,0B / 0B,318
20250617_151200,8896faf2c28a,spark-worker-3,33.94%,1.765GiB / 10GiB,17.65%,16.6GB / 10.2GB,0B / 0B,170
20250617_151200,bd3eccc510a1,spark-worker-2,197.70%,1.549GiB / 10GiB,15.49%,7.47GB / 11.9GB,0B / 0B,161
20250617_151200,72ea5f833e39,spark-worker-1,37.21%,1.457GiB / 10GiB,14.57%,9.29GB / 11.3GB,0B / 0B,170
20250617_151200,d9db3658c991,spark-worker-4,72.55%,1.585GiB / 10GiB,15.85%,10.3GB / 11.4GB,0B / 0B,170
20250617_151200,ec39dfa29337,spark-worker-5,29.19%,1.236GiB / 10GiB,12.36%,13.5GB / 10.7GB,0B / 0B,171
20250617_151200,82e8dc373feb,spark-master,94.21%,948.9MiB / 4GiB,23.17%,1.04GB / 2.7GB,0B / 0B,329
20250617_151208,8896faf2c28a,spark-worker-3,121.15%,2.018GiB / 10GiB,20.18%,16.6GB / 10.2GB,0B / 0B,180
20250617_151208,bd3eccc510a1,spark-worker-2,105.81%,1.836GiB / 10GiB,18.36%,7.47GB / 11.9GB,0B / 0B,180
20250617_151208,72ea5f833e39,spark-worker-1,127.71%,1.796GiB / 10GiB,17.96%,9.29GB / 11.3GB,0B / 0B,180
20250617_151208,d9db3658c991,spark-worker-4,103.51%,2.012GiB / 10GiB,20.12%,10.3GB / 11.4GB,0B / 0B,180
20250617_151208,ec39dfa29337,spark-worker-5,156.70%,1.302GiB / 10GiB,13.02%,13.5GB / 10.7GB,0B / 0B,181
20250617_151208,82e8dc373feb,spark-master,14.30%,966.6MiB / 4GiB,23.60%,1.04GB / 2.7GB,0B / 0B,344
20250617_151215,8896faf2c28a,spark-worker-3,174.40%,2.026GiB / 10GiB,20.26%,16.6GB / 10.2GB,0B / 0B,180
20250617_151215,bd3eccc510a1,spark-worker-2,158.17%,2.016GiB / 10GiB,20.16%,7.48GB / 11.9GB,0B / 0B,180
20250617_151215,72ea5f833e39,spark-worker-1,155.86%,1.936GiB / 10GiB,19.36%,9.29GB / 11.3GB,0B / 0B,180
20250617_151215,d9db3658c991,spark-worker-4,168.98%,2.067GiB / 10GiB,20.67%,10.3GB / 11.4GB,0B / 0B,180
20250617_151215,ec39dfa29337,spark-worker-5,159.17%,1.791GiB / 10GiB,17.91%,13.5GB / 10.7GB,0B / 0B,181
20250617_151215,82e8dc373feb,spark-master,17.76%,960.4MiB / 4GiB,23.45%,1.04GB / 2.71GB,0B / 0B,345
20250617_151223,8896faf2c28a,spark-worker-3,1.07%,2.042GiB / 10GiB,20.42%,16.7GB / 10.3GB,0B / 0B,180
20250617_151223,bd3eccc510a1,spark-worker-2,198.06%,2.545GiB / 10GiB,25.45%,7.64GB / 12GB,0B / 0B,180
20250617_151223,72ea5f833e39,spark-worker-1,1.97%,1.949GiB / 10GiB,19.49%,9.39GB / 11.4GB,0B / 0B,180
20250617_151223,d9db3658c991,spark-worker-4,1.08%,2.215GiB / 10GiB,22.15%,10.4GB / 11.6GB,0B / 0B,180
20250617_151223,ec39dfa29337,spark-worker-5,37.10%,1.803GiB / 10GiB,18.03%,13.6GB / 10.8GB,0B / 0B,181
