timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250618_140017,8896faf2c28a,spark-worker-3,0.05%,289.7MiB / 10GiB,2.83%,5.08GB / 5.42GB,0B / 0B,36
20250618_140017,bd3eccc510a1,spark-worker-2,65.45%,317.3MiB / 10GiB,3.10%,5.36GB / 5.17GB,0B / 0B,58
20250618_140017,72ea5f833e39,spark-worker-1,0.05%,294.2MiB / 10GiB,2.87%,5.3GB / 5.41GB,0B / 0B,36
20250618_140017,d9db3658c991,spark-worker-4,72.60%,346.5MiB / 10GiB,3.38%,5.41GB / 5.32GB,0B / 0B,58
20250618_140017,ec39dfa29337,spark-worker-5,70.85%,357.6MiB / 10GiB,3.49%,5.4GB / 5.21GB,0B / 0B,58
20250618_140017,82e8dc373feb,spark-master,128.06%,559.2MiB / 4GiB,13.65%,47.9MB / 76.7MB,0B / 0B,102
20250618_140024,8896faf2c28a,spark-worker-3,0.52%,628.8MiB / 10GiB,6.14%,5.08GB / 5.42GB,0B / 0B,73
20250618_140024,bd3eccc510a1,spark-worker-2,0.46%,605.7MiB / 10GiB,5.91%,5.36GB / 5.17GB,0B / 0B,72
20250618_140024,72ea5f833e39,spark-worker-1,0.17%,570.6MiB / 10GiB,5.57%,5.3GB / 5.41GB,0B / 0B,72
20250618_140024,d9db3658c991,spark-worker-4,0.13%,635.1MiB / 10GiB,6.20%,5.41GB / 5.32GB,0B / 0B,72
20250618_140024,ec39dfa29337,spark-worker-5,0.17%,625.5MiB / 10GiB,6.11%,5.4GB / 5.21GB,0B / 0B,72
20250618_140024,82e8dc373feb,spark-master,119.87%,679.9MiB / 4GiB,16.60%,47.9MB / 76.7MB,0B / 0B,111
20250618_140032,8896faf2c28a,spark-worker-3,192.44%,767MiB / 10GiB,7.49%,5.08GB / 5.42GB,0B / 0B,81
20250618_140032,bd3eccc510a1,spark-worker-2,196.57%,661.7MiB / 10GiB,6.46%,5.36GB / 5.17GB,0B / 0B,78
20250618_140032,72ea5f833e39,spark-worker-1,166.06%,677.2MiB / 10GiB,6.61%,5.3GB / 5.41GB,0B / 0B,80
20250618_140032,d9db3658c991,spark-worker-4,158.73%,744MiB / 10GiB,7.27%,5.41GB / 5.32GB,0B / 0B,79
20250618_140032,ec39dfa29337,spark-worker-5,184.91%,737.5MiB / 10GiB,7.20%,5.4GB / 5.21GB,0B / 0B,79
20250618_140032,82e8dc373feb,spark-master,5.97%,758.4MiB / 4GiB,18.52%,48MB / 77MB,0B / 0B,131
20250618_140040,8896faf2c28a,spark-worker-3,169.07%,866.9MiB / 10GiB,8.47%,5.08GB / 5.42GB,0B / 0B,94
20250618_140040,bd3eccc510a1,spark-worker-2,147.40%,769.4MiB / 10GiB,7.51%,5.36GB / 5.17GB,0B / 0B,94
20250618_140040,72ea5f833e39,spark-worker-1,166.62%,746.5MiB / 10GiB,7.29%,5.3GB / 5.41GB,0B / 0B,94
20250618_140040,d9db3658c991,spark-worker-4,73.70%,805.6MiB / 10GiB,7.87%,5.41GB / 5.32GB,0B / 0B,95
