timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250618_083345,8896faf2c28a,spark-worker-3,137.25%,2.836GiB / 10GiB,28.36%,2.41GB / 7.11GB,0B / 0B,174
20250618_083345,bd3eccc510a1,spark-worker-2,3.49%,2.697GiB / 10GiB,26.97%,5.17GB / 7.09GB,0B / 0B,174
20250618_083345,72ea5f833e39,spark-worker-1,161.08%,2.746GiB / 10GiB,27.46%,9.43GB / 6.29GB,0B / 0B,174
20250618_083345,d9db3658c991,spark-worker-4,5.92%,2.624GiB / 10GiB,26.24%,8.42GB / 6.46GB,0B / 0B,174
20250618_083345,ec39dfa29337,spark-worker-5,3.07%,2.689GiB / 10GiB,26.89%,8.32GB / 6.57GB,0B / 0B,174
20250618_083345,82e8dc373feb,spark-master,2.94%,1.109GiB / 4GiB,27.73%,144MB / 350MB,0B / 0B,323
20250618_083353,8896faf2c28a,spark-worker-3,104.45%,2.833GiB / 10GiB,28.33%,2.41GB / 7.13GB,0B / 0B,174
20250618_083353,bd3eccc510a1,spark-worker-2,101.35%,2.695GiB / 10GiB,26.95%,5.17GB / 7.11GB,0B / 0B,174
20250618_083353,72ea5f833e39,spark-worker-1,151.24%,2.745GiB / 10GiB,27.45%,9.48GB / 6.29GB,0B / 0B,174
20250618_083353,d9db3658c991,spark-worker-4,112.15%,2.621GiB / 10GiB,26.21%,8.42GB / 6.48GB,0B / 0B,174
20250618_083353,ec39dfa29337,spark-worker-5,107.91%,2.687GiB / 10GiB,26.87%,8.32GB / 6.59GB,0B / 0B,174
20250618_083353,82e8dc373feb,spark-master,2.70%,1.114GiB / 4GiB,27.86%,145MB / 354MB,0B / 0B,323
20250618_083400,8896faf2c28a,spark-worker-3,176.96%,2.834GiB / 10GiB,28.34%,2.41GB / 7.18GB,0B / 0B,174
20250618_083400,bd3eccc510a1,spark-worker-2,169.73%,2.696GiB / 10GiB,26.96%,5.17GB / 7.15GB,0B / 0B,174
20250618_083400,72ea5f833e39,spark-worker-1,191.58%,2.737GiB / 10GiB,27.37%,9.61GB / 6.32GB,0B / 0B,173
20250618_083400,d9db3658c991,spark-worker-4,180.47%,2.622GiB / 10GiB,26.22%,8.42GB / 6.53GB,0B / 0B,174
20250618_083400,ec39dfa29337,spark-worker-5,189.98%,2.692GiB / 10GiB,26.92%,8.41GB / 6.62GB,0B / 0B,173
20250618_083400,82e8dc373feb,spark-master,2.90%,1.114GiB / 4GiB,27.86%,145MB / 355MB,0B / 0B,320
20250618_083407,8896faf2c28a,spark-worker-3,8.07%,2.834GiB / 10GiB,28.34%,2.41GB / 7.18GB,0B / 0B,172
20250618_083407,bd3eccc510a1,spark-worker-2,7.93%,2.696GiB / 10GiB,26.96%,5.17GB / 7.16GB,0B / 0B,173
20250618_083407,72ea5f833e39,spark-worker-1,7.92%,2.737GiB / 10GiB,27.37%,9.61GB / 6.32GB,0B / 0B,171
20250618_083407,d9db3658c991,spark-worker-4,8.21%,2.622GiB / 10GiB,26.22%,8.42GB / 6.53GB,0B / 0B,172
20250618_083407,ec39dfa29337,spark-worker-5,8.01%,2.692GiB / 10GiB,26.92%,8.41GB / 6.62GB,0B / 0B,171
20250618_083407,82e8dc373feb,spark-master,0.44%,1.114GiB / 4GiB,27.86%,145MB / 355MB,0B / 0B,318
20250618_083415,8896faf2c28a,spark-worker-3,194.37%,2.839GiB / 10GiB,28.39%,2.41GB / 7.18GB,0B / 0B,171
