timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250619_195541,51a9f1b7c4c2,spark-worker-4,165.69%,9.523GiB / 10GiB,95.23%,9.53MB / 5.1MB,0B / 0B,82
20250619_195541,a944cfc63a89,spark-worker-5,32.87%,8.842GiB / 10GiB,88.42%,8.99MB / 5.68MB,0B / 0B,83
20250619_195541,c5586aed1f99,spark-worker-1,165.05%,9.501GiB / 10GiB,95.01%,8.66MB / 5MB,0B / 0B,82
20250619_195541,e8d428256f65,spark-worker-2,147.88%,9.697GiB / 10GiB,96.97%,8.54MB / 4.75MB,0B / 0B,82
20250619_195541,fbcc1ff79ee1,spark-worker-3,163.82%,9.294GiB / 10GiB,92.94%,8.43MB / 4.9MB,0B / 0B,83
20250619_195541,2566b68295c7,spark-master,20.04%,832.4MiB / 4GiB,20.32%,23.3MB / 42MB,0B / 0B,146
20250619_195548,51a9f1b7c4c2,spark-worker-4,148.29%,9.557GiB / 10GiB,95.57%,9.53MB / 5.1MB,0B / 0B,83
20250619_195548,a944cfc63a89,spark-worker-5,166.25%,8.791GiB / 10GiB,87.91%,8.99MB / 5.68MB,0B / 0B,83
20250619_195548,c5586aed1f99,spark-worker-1,158.63%,9.501GiB / 10GiB,95.01%,8.66MB / 5.01MB,0B / 0B,83
20250619_195548,e8d428256f65,spark-worker-2,150.09%,9.697GiB / 10GiB,96.97%,8.54MB / 4.75MB,0B / 0B,82
20250619_195548,fbcc1ff79ee1,spark-worker-3,148.87%,9.294GiB / 10GiB,92.94%,8.43MB / 4.9MB,0B / 0B,84
20250619_195548,2566b68295c7,spark-master,0.72%,827.2MiB / 4GiB,20.20%,23.3MB / 42MB,0B / 0B,146
20250619_195555,51a9f1b7c4c2,spark-worker-4,14.99%,9.557GiB / 10GiB,95.57%,9.53MB / 5.1MB,0B / 0B,83
20250619_195555,a944cfc63a89,spark-worker-5,15.10%,8.791GiB / 10GiB,87.91%,8.99MB / 5.69MB,0B / 0B,83
20250619_195555,c5586aed1f99,spark-worker-1,14.68%,9.501GiB / 10GiB,95.01%,8.66MB / 5.01MB,0B / 0B,83
20250619_195555,e8d428256f65,spark-worker-2,15.17%,9.697GiB / 10GiB,96.97%,8.54MB / 4.76MB,0B / 0B,82
20250619_195555,fbcc1ff79ee1,spark-worker-3,15.05%,9.294GiB / 10GiB,92.94%,8.43MB / 4.9MB,0B / 0B,84
20250619_195555,2566b68295c7,spark-master,4.81%,827.3MiB / 4GiB,20.20%,23.3MB / 42MB,0B / 0B,146
20250619_195603,51a9f1b7c4c2,spark-worker-4,13.68%,9.557GiB / 10GiB,95.57%,9.53MB / 5.11MB,0B / 0B,83
20250619_195603,a944cfc63a89,spark-worker-5,13.53%,8.791GiB / 10GiB,87.91%,8.99MB / 5.69MB,0B / 0B,83
20250619_195603,c5586aed1f99,spark-worker-1,16.38%,9.509GiB / 10GiB,95.09%,8.67MB / 5.02MB,0B / 0B,83
20250619_195603,e8d428256f65,spark-worker-2,11.83%,9.697GiB / 10GiB,96.97%,8.54MB / 4.76MB,0B / 0B,82
20250619_195603,fbcc1ff79ee1,spark-worker-3,11.66%,9.294GiB / 10GiB,92.94%,8.43MB / 4.91MB,0B / 0B,84
20250619_195603,2566b68295c7,spark-master,2.72%,827.5MiB / 4GiB,20.20%,23.4MB / 42MB,0B / 0B,146
20250619_195611,51a9f1b7c4c2,spark-worker-4,156.63%,9.558GiB / 10GiB,95.58%,9.56MB / 5.12MB,0B / 0B,83
20250619_195611,a944cfc63a89,spark-worker-5,154.83%,8.791GiB / 10GiB,87.91%,9.02MB / 5.7MB,0B / 0B,84
20250619_195611,c5586aed1f99,spark-worker-1,159.04%,9.502GiB / 10GiB,95.02%,8.69MB / 5.03MB,0B / 0B,83
20250619_195611,e8d428256f65,spark-worker-2,151.92%,9.697GiB / 10GiB,96.97%,8.57MB / 4.78MB,0B / 0B,82
20250619_195611,fbcc1ff79ee1,spark-worker-3,149.79%,9.294GiB / 10GiB,92.94%,8.46MB / 4.92MB,0B / 0B,84
20250619_195611,2566b68295c7,spark-master,0.80%,827.4MiB / 4GiB,20.20%,23.4MB / 42.1MB,0B / 0B,146
20250619_195618,51a9f1b7c4c2,spark-worker-4,13.17%,9.558GiB / 10GiB,95.58%,9.56MB / 5.13MB,0B / 0B,83
