timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250621_183647,89b8dcbf9be3,spark-worker-4,0.06%,258.7MiB / 10GiB,2.53%,181kB / 207kB,0B / 0B,35
20250621_183647,e89cbf4842ec,spark-worker-5,0.07%,280.1MiB / 10GiB,2.74%,182kB / 207kB,0B / 0B,35
20250621_183647,a1bc8825008f,spark-worker-2,0.06%,292.7MiB / 10GiB,2.86%,195kB / 176kB,0B / 0B,35
20250621_183647,7565f13518b7,spark-worker-1,0.06%,294MiB / 10GiB,2.87%,218kB / 187kB,0B / 0B,35
20250621_183647,a255b20ab36b,spark-worker-3,0.08%,283.1MiB / 10GiB,2.76%,286kB / 280kB,0B / 0B,35
20250621_183647,b876057eb262,spark-master,155.25%,468.6MiB / 4GiB,11.44%,887kB / 877kB,0B / 0B,54
20250621_183655,89b8dcbf9be3,spark-worker-4,184.20%,530.7MiB / 10GiB,5.18%,193kB / 218kB,0B / 0B,74
20250621_183655,e89cbf4842ec,spark-worker-5,163.18%,557.5MiB / 10GiB,5.44%,187kB / 211kB,0B / 0B,61
20250621_183655,a1bc8825008f,spark-worker-2,153.76%,567.5MiB / 10GiB,5.54%,205kB / 184kB,0B / 0B,72
20250621_183655,7565f13518b7,spark-worker-1,160.82%,612.4MiB / 10GiB,5.98%,229kB / 196kB,0B / 0B,72
20250621_183655,a255b20ab36b,spark-worker-3,172.53%,546.4MiB / 10GiB,5.34%,297kB / 291kB,0B / 0B,73
20250621_183655,b876057eb262,spark-master,66.75%,695.4MiB / 4GiB,16.98%,933kB / 932kB,0B / 0B,105
20250621_183703,89b8dcbf9be3,spark-worker-4,4.08%,662.7MiB / 10GiB,6.47%,347kB / 279kB,0B / 0B,81
20250621_183703,e89cbf4842ec,spark-worker-5,180.18%,679.7MiB / 10GiB,6.64%,269kB / 226kB,0B / 0B,80
20250621_183703,a1bc8825008f,spark-worker-2,175.81%,668MiB / 10GiB,6.52%,281kB / 194kB,0B / 0B,79
20250621_183703,7565f13518b7,spark-worker-1,181.33%,744.3MiB / 10GiB,7.27%,305kB / 205kB,0B / 0B,79
20250621_183703,a255b20ab36b,spark-worker-3,185.53%,694.2MiB / 10GiB,6.78%,374kB / 372kB,0B / 0B,82
20250621_183703,b876057eb262,spark-master,2.66%,789.7MiB / 4GiB,19.28%,1MB / 1.29MB,0B / 0B,126
20250621_183711,89b8dcbf9be3,spark-worker-4,202.17%,838.5MiB / 10GiB,8.19%,461kB / 435kB,0B / 0B,94
20250621_183711,e89cbf4842ec,spark-worker-5,199.28%,806.3MiB / 10GiB,7.87%,357kB / 248kB,0B / 0B,93
20250621_183711,a1bc8825008f,spark-worker-2,154.10%,891.6MiB / 10GiB,8.71%,369kB / 250kB,0B / 0B,94
20250621_183711,7565f13518b7,spark-worker-1,205.49%,858.9MiB / 10GiB,8.39%,392kB / 224kB,0B / 0B,93
20250621_183711,a255b20ab36b,spark-worker-3,189.64%,911.7MiB / 10GiB,8.90%,462kB / 394kB,0B / 0B,94
20250621_183711,b876057eb262,spark-master,2.12%,881.7MiB / 4GiB,21.52%,1.1MB / 1.58MB,0B / 0B,187
20250621_183718,89b8dcbf9be3,spark-worker-4,180.91%,1.328GiB / 10GiB,13.28%,461kB / 435kB,0B / 0B,94
20250621_183718,e89cbf4842ec,spark-worker-5,102.20%,1.437GiB / 10GiB,14.37%,357kB / 253kB,0B / 0B,93
20250621_183718,a1bc8825008f,spark-worker-2,98.94%,1.469GiB / 10GiB,14.69%,383kB / 266kB,0B / 0B,94
20250621_183718,7565f13518b7,spark-worker-1,190.93%,1.468GiB / 10GiB,14.68%,407kB / 234kB,0B / 0B,93
20250621_183718,a255b20ab36b,spark-worker-3,182.30%,1.498GiB / 10GiB,14.98%,462kB / 394kB,0B / 0B,94
20250621_183718,b876057eb262,spark-master,1.14%,863.2MiB / 4GiB,21.07%,1.13MB / 1.6MB,0B / 0B,186
