timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250618_125754,8896faf2c28a,spark-worker-3,0.05%,260.5MiB / 10GiB,2.54%,1.96GB / 2.17GB,0B / 0B,36
20250618_125754,bd3eccc510a1,spark-worker-2,0.06%,259.1MiB / 10GiB,2.53%,2.22GB / 2.03GB,0B / 0B,36
20250618_125754,72ea5f833e39,spark-worker-1,0.06%,285.2MiB / 10GiB,2.78%,2.14GB / 2.23GB,0B / 0B,36
20250618_125754,d9db3658c991,spark-worker-4,0.06%,288.4MiB / 10GiB,2.82%,2.18GB / 2.15GB,0B / 0B,36
20250618_125754,ec39dfa29337,spark-worker-5,0.06%,312MiB / 10GiB,3.05%,2.12GB / 2.03GB,0B / 0B,36
20250618_125754,82e8dc373feb,spark-master,136.80%,472.2MiB / 4GiB,11.53%,16.8MB / 25.4MB,0B / 0B,59
20250618_125801,8896faf2c28a,spark-worker-3,171.82%,573.5MiB / 10GiB,5.60%,1.96GB / 2.17GB,0B / 0B,66
20250618_125801,bd3eccc510a1,spark-worker-2,175.00%,557.5MiB / 10GiB,5.44%,2.22GB / 2.03GB,0B / 0B,66
20250618_125801,72ea5f833e39,spark-worker-1,180.66%,612.3MiB / 10GiB,5.98%,2.14GB / 2.23GB,0B / 0B,66
20250618_125801,d9db3658c991,spark-worker-4,163.69%,550.8MiB / 10GiB,5.38%,2.18GB / 2.15GB,0B / 0B,66
20250618_125801,ec39dfa29337,spark-worker-5,179.16%,628.2MiB / 10GiB,6.13%,2.12GB / 2.03GB,0B / 0B,67
20250618_125801,82e8dc373feb,spark-master,31.69%,579.2MiB / 4GiB,14.14%,16.8MB / 25.4MB,0B / 0B,106
20250618_125808,8896faf2c28a,spark-worker-3,0.12%,577MiB / 10GiB,5.63%,1.96GB / 2.17GB,0B / 0B,75
20250618_125808,bd3eccc510a1,spark-worker-2,1.04%,587MiB / 10GiB,5.73%,2.22GB / 2.03GB,0B / 0B,78
20250618_125808,72ea5f833e39,spark-worker-1,0.68%,645.4MiB / 10GiB,6.30%,2.14GB / 2.23GB,0B / 0B,81
20250618_125808,d9db3658c991,spark-worker-4,3.95%,655.4MiB / 10GiB,6.40%,2.18GB / 2.15GB,0B / 0B,81
20250618_125808,ec39dfa29337,spark-worker-5,1.33%,638.4MiB / 10GiB,6.23%,2.12GB / 2.03GB,0B / 0B,78
20250618_125808,82e8dc373feb,spark-master,76.44%,717.9MiB / 4GiB,17.53%,16.8MB / 25.6MB,0B / 0B,140
20250618_125816,8896faf2c28a,spark-worker-3,96.17%,617MiB / 10GiB,6.03%,1.96GB / 2.17GB,0B / 0B,94
20250618_125816,bd3eccc510a1,spark-worker-2,0.16%,650MiB / 10GiB,6.35%,2.22GB / 2.03GB,0B / 0B,93
20250618_125816,72ea5f833e39,spark-worker-1,0.14%,652.6MiB / 10GiB,6.37%,2.14GB / 2.23GB,0B / 0B,93
20250618_125816,d9db3658c991,spark-worker-4,0.17%,667.6MiB / 10GiB,6.52%,2.18GB / 2.15GB,0B / 0B,93
20250618_125816,ec39dfa29337,spark-worker-5,0.14%,640.9MiB / 10GiB,6.26%,2.12GB / 2.03GB,0B / 0B,90
20250618_125816,82e8dc373feb,spark-master,98.64%,739MiB / 4GiB,18.04%,16.9MB / 25.8MB,0B / 0B,202
20250618_125824,8896faf2c28a,spark-worker-3,1.51%,666.3MiB / 10GiB,6.51%,1.96GB / 2.17GB,0B / 0B,105
20250618_125824,bd3eccc510a1,spark-worker-2,19.82%,671.1MiB / 10GiB,6.55%,2.22GB / 2.03GB,0B / 0B,106
20250618_125824,72ea5f833e39,spark-worker-1,19.39%,668.9MiB / 10GiB,6.53%,2.14GB / 2.23GB,0B / 0B,106
20250618_125824,d9db3658c991,spark-worker-4,18.95%,678.4MiB / 10GiB,6.62%,2.18GB / 2.15GB,0B / 0B,106
20250618_125824,ec39dfa29337,spark-worker-5,0.14%,738.6MiB / 10GiB,7.21%,2.12GB / 2.03GB,0B / 0B,105
20250618_125824,82e8dc373feb,spark-master,200.40%,775.6MiB / 4GiB,18.93%,17MB / 26.2MB,0B / 0B,241
20250618_125831,8896faf2c28a,spark-worker-3,178.60%,860MiB / 10GiB,8.40%,1.96GB / 2.18GB,0B / 0B,109
20250618_125831,bd3eccc510a1,spark-worker-2,181.34%,878.5MiB / 10GiB,8.58%,2.22GB / 2.03GB,0B / 0B,107
20250618_125831,72ea5f833e39,spark-worker-1,181.38%,899.7MiB / 10GiB,8.79%,2.14GB / 2.23GB,0B / 0B,107
20250618_125831,d9db3658c991,spark-worker-4,176.88%,890.9MiB / 10GiB,8.70%,2.18GB / 2.15GB,0B / 0B,108
20250618_125831,ec39dfa29337,spark-worker-5,182.99%,871.7MiB / 10GiB,8.51%,2.12GB / 2.03GB,0B / 0B,106
20250618_125831,82e8dc373feb,spark-master,68.99%,784.6MiB / 4GiB,19.15%,17.1MB / 26.5MB,0B / 0B,241
20250618_125838,8896faf2c28a,spark-worker-3,197.72%,1.623GiB / 10GiB,16.23%,1.96GB / 2.18GB,0B / 0B,109
20250618_125838,bd3eccc510a1,spark-worker-2,176.46%,1.769GiB / 10GiB,17.69%,2.22GB / 2.03GB,0B / 0B,107
20250618_125838,72ea5f833e39,spark-worker-1,198.91%,1.9GiB / 10GiB,19.00%,2.14GB / 2.23GB,0B / 0B,107
20250618_125838,d9db3658c991,spark-worker-4,195.97%,1.297GiB / 10GiB,12.97%,2.18GB / 2.15GB,0B / 0B,109
20250618_125838,ec39dfa29337,spark-worker-5,188.95%,1.662GiB / 10GiB,16.62%,2.12GB / 2.03GB,0B / 0B,106
20250618_125838,82e8dc373feb,spark-master,20.71%,785.7MiB / 4GiB,19.18%,17.4MB / 27.1MB,0B / 0B,241
20250618_125846,8896faf2c28a,spark-worker-3,165.22%,1.78GiB / 10GiB,17.80%,1.96GB / 2.18GB,0B / 0B,109
20250618_125846,bd3eccc510a1,spark-worker-2,193.36%,2.066GiB / 10GiB,20.66%,2.22GB / 2.03GB,0B / 0B,108
20250618_125846,72ea5f833e39,spark-worker-1,181.10%,2.004GiB / 10GiB,20.04%,2.14GB / 2.23GB,0B / 0B,107
20250618_125846,d9db3658c991,spark-worker-4,179.91%,1.5GiB / 10GiB,15.00%,2.18GB / 2.15GB,0B / 0B,109
20250618_125846,ec39dfa29337,spark-worker-5,167.68%,1.836GiB / 10GiB,18.36%,2.12GB / 2.03GB,0B / 0B,109
20250618_125846,82e8dc373feb,spark-master,37.27%,813.8MiB / 4GiB,19.87%,17.9MB / 28.4MB,0B / 0B,242
20250618_125854,8896faf2c28a,spark-worker-3,192.19%,1.804GiB / 10GiB,18.04%,1.96GB / 2.18GB,0B / 0B,110
20250618_125854,bd3eccc510a1,spark-worker-2,197.17%,2.072GiB / 10GiB,20.72%,2.22GB / 2.03GB,0B / 0B,109
20250618_125854,72ea5f833e39,spark-worker-1,198.18%,2.02GiB / 10GiB,20.20%,2.14GB / 2.23GB,0B / 0B,107
20250618_125854,d9db3658c991,spark-worker-4,199.84%,1.724GiB / 10GiB,17.24%,2.18GB / 2.15GB,0B / 0B,110
20250618_125854,ec39dfa29337,spark-worker-5,201.06%,1.979GiB / 10GiB,19.79%,2.12GB / 2.03GB,0B / 0B,109
20250618_125854,82e8dc373feb,spark-master,10.97%,828MiB / 4GiB,20.21%,18.3MB / 29.3MB,0B / 0B,243
20250618_125901,8896faf2c28a,spark-worker-3,203.69%,1.818GiB / 10GiB,18.18%,1.96GB / 2.18GB,0B / 0B,109
20250618_125901,bd3eccc510a1,spark-worker-2,154.78%,2.084GiB / 10GiB,20.84%,2.22GB / 2.03GB,0B / 0B,107
20250618_125901,72ea5f833e39,spark-worker-1,192.17%,2.02GiB / 10GiB,20.20%,2.14GB / 2.23GB,0B / 0B,106
20250618_125901,d9db3658c991,spark-worker-4,184.80%,1.732GiB / 10GiB,17.32%,2.18GB / 2.15GB,0B / 0B,109
20250618_125901,ec39dfa29337,spark-worker-5,170.08%,1.961GiB / 10GiB,19.61%,2.13GB / 2.03GB,0B / 0B,107
20250618_125901,82e8dc373feb,spark-master,27.44%,839.2MiB / 4GiB,20.49%,18.5MB / 29.8MB,0B / 0B,242
20250618_125908,8896faf2c28a,spark-worker-3,117.08%,1.828GiB / 10GiB,18.28%,1.96GB / 2.18GB,0B / 0B,108
20250618_125908,bd3eccc510a1,spark-worker-2,98.46%,2.116GiB / 10GiB,21.16%,2.22GB / 2.03GB,0B / 0B,107
