timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250619_185115,51a9f1b7c4c2,spark-worker-4,6.30%,8.204GiB / 10GiB,82.04%,4.02MB / 2.22MB,0B / 0B,88
20250619_185115,a944cfc63a89,spark-worker-5,6.05%,8.38GiB / 10GiB,83.80%,3.87MB / 2.32MB,0B / 0B,90
20250619_185115,c5586aed1f99,spark-worker-1,6.63%,8.937GiB / 10GiB,89.37%,3.48MB / 2MB,0B / 0B,89
20250619_185115,e8d428256f65,spark-worker-2,6.64%,7.181GiB / 10GiB,71.81%,3.38MB / 1.82MB,0B / 0B,88
20250619_185115,fbcc1ff79ee1,spark-worker-3,6.82%,8.301GiB / 10GiB,83.01%,3.4MB / 2.06MB,0B / 0B,90
20250619_185115,2566b68295c7,spark-master,4.69%,833.2MiB / 4GiB,20.34%,9.24MB / 16.9MB,0B / 0B,173
20250619_185123,51a9f1b7c4c2,spark-worker-4,195.20%,8.062GiB / 10GiB,80.62%,4.02MB / 2.22MB,0B / 0B,88
20250619_185123,a944cfc63a89,spark-worker-5,162.41%,8.24GiB / 10GiB,82.40%,3.87MB / 2.32MB,0B / 0B,91
20250619_185123,c5586aed1f99,spark-worker-1,155.54%,8.719GiB / 10GiB,87.19%,3.48MB / 2.01MB,0B / 0B,89
20250619_185123,e8d428256f65,spark-worker-2,157.29%,6.955GiB / 10GiB,69.55%,3.38MB / 1.82MB,0B / 0B,88
20250619_185123,fbcc1ff79ee1,spark-worker-3,196.13%,8.096GiB / 10GiB,80.96%,3.4MB / 2.06MB,0B / 0B,90
20250619_185123,2566b68295c7,spark-master,0.64%,827MiB / 4GiB,20.19%,9.25MB / 16.9MB,0B / 0B,173
20250619_185130,51a9f1b7c4c2,spark-worker-4,142.91%,8.062GiB / 10GiB,80.62%,4.02MB / 2.23MB,0B / 0B,88
20250619_185130,a944cfc63a89,spark-worker-5,84.93%,8.24GiB / 10GiB,82.40%,3.87MB / 2.33MB,0B / 0B,91
20250619_185130,c5586aed1f99,spark-worker-1,152.47%,8.719GiB / 10GiB,87.19%,3.48MB / 2.01MB,0B / 0B,89
20250619_185130,e8d428256f65,spark-worker-2,58.96%,6.956GiB / 10GiB,69.56%,3.38MB / 1.82MB,0B / 0B,88
20250619_185130,fbcc1ff79ee1,spark-worker-3,147.35%,8.097GiB / 10GiB,80.97%,3.41MB / 2.06MB,0B / 0B,90
20250619_185130,2566b68295c7,spark-master,0.88%,827.1MiB / 4GiB,20.19%,9.27MB / 17MB,0B / 0B,173
20250619_185138,51a9f1b7c4c2,spark-worker-4,13.44%,8.213GiB / 10GiB,82.13%,4.02MB / 2.23MB,0B / 0B,88
20250619_185138,a944cfc63a89,spark-worker-5,13.07%,8.241GiB / 10GiB,82.41%,3.87MB / 2.33MB,0B / 0B,91
20250619_185138,c5586aed1f99,spark-worker-1,13.07%,8.719GiB / 10GiB,87.19%,3.48MB / 2.01MB,0B / 0B,89
20250619_185138,e8d428256f65,spark-worker-2,13.16%,6.956GiB / 10GiB,69.56%,3.38MB / 1.82MB,0B / 0B,88
20250619_185138,fbcc1ff79ee1,spark-worker-3,13.46%,8.097GiB / 10GiB,80.97%,3.41MB / 2.07MB,0B / 0B,90
20250619_185138,2566b68295c7,spark-master,0.45%,827.1MiB / 4GiB,20.19%,9.28MB / 17MB,0B / 0B,173
20250619_185146,51a9f1b7c4c2,spark-worker-4,8.19%,8.213GiB / 10GiB,82.13%,4.02MB / 2.23MB,0B / 0B,88
20250619_185146,a944cfc63a89,spark-worker-5,134.43%,8.241GiB / 10GiB,82.41%,3.9MB / 2.35MB,0B / 0B,91
20250619_185146,c5586aed1f99,spark-worker-1,104.27%,8.719GiB / 10GiB,87.19%,3.51MB / 2.03MB,0B / 0B,89
20250619_185146,e8d428256f65,spark-worker-2,139.64%,6.956GiB / 10GiB,69.56%,3.4MB / 1.84MB,0B / 0B,88
20250619_185146,fbcc1ff79ee1,spark-worker-3,41.85%,8.219GiB / 10GiB,82.19%,3.43MB / 2.08MB,0B / 0B,90
20250619_185146,2566b68295c7,spark-master,0.30%,827MiB / 4GiB,20.19%,9.33MB / 17MB,0B / 0B,173
20250619_185153,51a9f1b7c4c2,spark-worker-4,201.43%,8.261GiB / 10GiB,82.61%,4.05MB / 2.25MB,0B / 0B,88
20250619_185153,a944cfc63a89,spark-worker-5,202.29%,8.448GiB / 10GiB,84.48%,3.9MB / 2.35MB,0B / 0B,91
20250619_185153,c5586aed1f99,spark-worker-1,162.01%,8.719GiB / 10GiB,87.19%,3.51MB / 2.03MB,0B / 0B,89
20250619_185153,e8d428256f65,spark-worker-2,155.69%,6.956GiB / 10GiB,69.56%,3.4MB / 1.85MB,0B / 0B,88
20250619_185153,fbcc1ff79ee1,spark-worker-3,196.51%,8.252GiB / 10GiB,82.52%,3.43MB / 2.08MB,0B / 0B,91
20250619_185153,2566b68295c7,spark-master,0.48%,827.1MiB / 4GiB,20.19%,9.37MB / 17.1MB,0B / 0B,173
20250619_185200,51a9f1b7c4c2,spark-worker-4,154.05%,8.471GiB / 10GiB,84.71%,4.05MB / 2.25MB,0B / 0B,88
20250619_185200,a944cfc63a89,spark-worker-5,154.52%,8.536GiB / 10GiB,85.36%,3.9MB / 2.35MB,0B / 0B,91
20250619_185200,c5586aed1f99,spark-worker-1,95.38%,8.941GiB / 10GiB,89.41%,3.51MB / 2.03MB,0B / 0B,89
20250619_185200,e8d428256f65,spark-worker-2,18.43%,7.031GiB / 10GiB,70.31%,3.4MB / 1.85MB,0B / 0B,88
20250619_185200,fbcc1ff79ee1,spark-worker-3,122.68%,8.417GiB / 10GiB,84.17%,3.43MB / 2.09MB,0B / 0B,91
20250619_185200,2566b68295c7,spark-master,5.19%,827.4MiB / 4GiB,20.20%,9.39MB / 17.1MB,0B / 0B,173
20250619_185208,51a9f1b7c4c2,spark-worker-4,12.92%,8.471GiB / 10GiB,84.71%,4.05MB / 2.26MB,0B / 0B,88
