timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250621_181721,89b8dcbf9be3,spark-worker-4,176.16%,518.8MiB / 10GiB,5.07%,15kB / 25.4kB,0B / 0B,59
20250621_181721,e89cbf4842ec,spark-worker-5,185.12%,545.7MiB / 10GiB,5.33%,16.2kB / 27.4kB,0B / 0B,63
20250621_181721,a1bc8825008f,spark-worker-2,162.00%,553.2MiB / 10GiB,5.40%,10.3kB / 24.5kB,0B / 0B,59
20250621_181721,7565f13518b7,spark-worker-1,163.82%,581.1MiB / 10GiB,5.68%,16.6kB / 27.4kB,0B / 0B,63
20250621_181721,a255b20ab36b,spark-worker-3,155.23%,554.5MiB / 10GiB,5.41%,10.9kB / 24.1kB,0B / 0B,59
20250621_181721,b876057eb262,spark-master,30.19%,629.6MiB / 4GiB,15.37%,125kB / 47.2kB,0B / 0B,104
20250621_181729,89b8dcbf9be3,spark-worker-4,170.18%,684.6MiB / 10GiB,6.69%,92.6kB / 40.3kB,0B / 0B,77
20250621_181729,e89cbf4842ec,spark-worker-5,169.59%,677MiB / 10GiB,6.61%,92.9kB / 40.5kB,0B / 0B,78
20250621_181729,a1bc8825008f,spark-worker-2,164.06%,749.9MiB / 10GiB,7.32%,92.6kB / 40.3kB,0B / 0B,77
20250621_181729,7565f13518b7,spark-worker-1,163.96%,703MiB / 10GiB,6.87%,93.6kB / 40.5kB,0B / 0B,78
20250621_181729,a255b20ab36b,spark-worker-3,166.36%,692.6MiB / 10GiB,6.76%,172kB / 112kB,0B / 0B,79
20250621_181729,b876057eb262,spark-master,14.44%,755.7MiB / 4GiB,18.45%,229kB / 486kB,0B / 0B,125
