timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250617_121927,8896faf2c28a,spark-worker-3,175.43%,4.694GiB / 10GiB,46.94%,6.2MB / 3.45MB,0B / 0B,85
20250617_121927,bd3eccc510a1,spark-worker-2,175.07%,4.411GiB / 10GiB,44.11%,6.15MB / 2.94MB,0B / 0B,87
20250617_121927,72ea5f833e39,spark-worker-1,172.14%,7.926GiB / 10GiB,79.26%,6.26MB / 3.07MB,0B / 0B,87
20250617_121927,d9db3658c991,spark-worker-4,177.37%,3.996GiB / 10GiB,39.96%,6.13MB / 2.94MB,0B / 0B,86
20250617_121927,ec39dfa29337,spark-worker-5,176.97%,5.621GiB / 10GiB,56.21%,6.01MB / 2.64MB,0B / 0B,87
20250617_121927,82e8dc373feb,spark-master,1.34%,914.6MiB / 4GiB,22.33%,13.3MB / 35.3MB,0B / 0B,160
20250617_121935,8896faf2c28a,spark-worker-3,14.35%,4.694GiB / 10GiB,46.94%,6.2MB / 3.45MB,0B / 0B,85
20250617_121935,bd3eccc510a1,spark-worker-2,13.53%,4.411GiB / 10GiB,44.11%,6.15MB / 2.94MB,0B / 0B,87
20250617_121935,72ea5f833e39,spark-worker-1,13.12%,7.936GiB / 10GiB,79.36%,6.26MB / 3.08MB,0B / 0B,87
20250617_121935,d9db3658c991,spark-worker-4,13.31%,3.996GiB / 10GiB,39.96%,6.13MB / 2.94MB,0B / 0B,86
20250617_121935,ec39dfa29337,spark-worker-5,13.52%,5.621GiB / 10GiB,56.21%,6.01MB / 2.64MB,0B / 0B,87
20250617_121935,82e8dc373feb,spark-master,0.29%,918.6MiB / 4GiB,22.43%,13.3MB / 35.3MB,0B / 0B,160
20250617_121943,8896faf2c28a,spark-worker-3,13.66%,4.694GiB / 10GiB,46.94%,6.2MB / 3.45MB,0B / 0B,85
20250617_121943,bd3eccc510a1,spark-worker-2,13.48%,4.411GiB / 10GiB,44.11%,6.15MB / 2.95MB,0B / 0B,87
20250617_121943,72ea5f833e39,spark-worker-1,13.56%,7.936GiB / 10GiB,79.36%,6.26MB / 3.08MB,0B / 0B,87
20250617_121943,d9db3658c991,spark-worker-4,13.49%,3.996GiB / 10GiB,39.96%,6.13MB / 2.95MB,0B / 0B,86
20250617_121943,ec39dfa29337,spark-worker-5,13.44%,5.621GiB / 10GiB,56.21%,6.01MB / 2.64MB,0B / 0B,87
20250617_121943,82e8dc373feb,spark-master,0.30%,920.8MiB / 4GiB,22.48%,13.3MB / 35.3MB,0B / 0B,160
