timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250617_123733,8896faf2c28a,spark-worker-3,193.60%,4.946GiB / 10GiB,49.46%,8.03MB / 4.41MB,0B / 0B,86
20250617_123733,bd3eccc510a1,spark-worker-2,192.96%,5.006GiB / 10GiB,50.06%,7.91MB / 3.7MB,0B / 0B,84
20250617_123733,72ea5f833e39,spark-worker-1,183.28%,3.398GiB / 10GiB,33.98%,7.91MB / 3.78MB,0B / 0B,85
20250617_123733,d9db3658c991,spark-worker-4,199.76%,4.408GiB / 10GiB,44.08%,7.83MB / 3.69MB,0B / 0B,85
20250617_123733,ec39dfa29337,spark-worker-5,189.05%,4.349GiB / 10GiB,43.49%,7.75MB / 3.74MB,0B / 0B,86
20250617_123733,82e8dc373feb,spark-master,1.53%,911.9MiB / 4GiB,22.26%,17MB / 43.9MB,0B / 0B,161
20250617_123741,8896faf2c28a,spark-worker-3,173.79%,5.121GiB / 10GiB,51.21%,8.03MB / 4.41MB,0B / 0B,86
20250617_123741,bd3eccc510a1,spark-worker-2,179.36%,5.006GiB / 10GiB,50.06%,7.91MB / 3.7MB,0B / 0B,84
20250617_123741,72ea5f833e39,spark-worker-1,177.25%,3.398GiB / 10GiB,33.98%,7.92MB / 3.79MB,0B / 0B,85
20250617_123741,d9db3658c991,spark-worker-4,183.19%,4.409GiB / 10GiB,44.09%,7.84MB / 3.7MB,0B / 0B,85
20250617_123741,ec39dfa29337,spark-worker-5,174.29%,4.387GiB / 10GiB,43.87%,7.75MB / 3.74MB,0B / 0B,86
20250617_123741,82e8dc373feb,spark-master,0.60%,912MiB / 4GiB,22.26%,17MB / 43.9MB,0B / 0B,161
20250617_123748,8896faf2c28a,spark-worker-3,14.11%,5.121GiB / 10GiB,51.21%,8.03MB / 4.41MB,0B / 0B,86
20250617_123748,bd3eccc510a1,spark-worker-2,13.70%,5.307GiB / 10GiB,53.07%,7.91MB / 3.7MB,0B / 0B,84
20250617_123748,72ea5f833e39,spark-worker-1,13.73%,3.398GiB / 10GiB,33.98%,7.92MB / 3.79MB,0B / 0B,85
20250617_123748,d9db3658c991,spark-worker-4,13.88%,4.409GiB / 10GiB,44.09%,7.84MB / 3.7MB,0B / 0B,85
20250617_123748,ec39dfa29337,spark-worker-5,13.65%,4.387GiB / 10GiB,43.87%,7.75MB / 3.74MB,0B / 0B,86
20250617_123748,82e8dc373feb,spark-master,0.35%,912.2MiB / 4GiB,22.27%,17MB / 43.9MB,0B / 0B,161
20250617_123756,8896faf2c28a,spark-worker-3,14.39%,5.121GiB / 10GiB,51.21%,8.03MB / 4.42MB,0B / 0B,86
20250617_123756,bd3eccc510a1,spark-worker-2,14.01%,5.307GiB / 10GiB,53.07%,7.91MB / 3.71MB,0B / 0B,84
20250617_123756,72ea5f833e39,spark-worker-1,14.47%,3.398GiB / 10GiB,33.98%,7.92MB / 3.79MB,0B / 0B,85
20250617_123756,d9db3658c991,spark-worker-4,13.74%,4.409GiB / 10GiB,44.09%,7.84MB / 3.7MB,0B / 0B,85
20250617_123756,ec39dfa29337,spark-worker-5,13.99%,4.387GiB / 10GiB,43.87%,7.75MB / 3.74MB,0B / 0B,86
20250617_123756,82e8dc373feb,spark-master,0.36%,912.2MiB / 4GiB,22.27%,17MB / 43.9MB,0B / 0B,161
20250617_123803,8896faf2c28a,spark-worker-3,17.07%,5.138GiB / 10GiB,51.38%,8.03MB / 4.42MB,0B / 0B,86
20250617_123803,bd3eccc510a1,spark-worker-2,106.90%,5.431GiB / 10GiB,54.31%,7.91MB / 3.71MB,0B / 0B,84
