timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250617_115805,8896faf2c28a,spark-worker-3,148.19%,600.1MiB / 10GiB,5.86%,3.8MB / 1.99MB,0B / 0B,61
20250617_115805,bd3eccc510a1,spark-worker-2,161.33%,599.8MiB / 10GiB,5.86%,3.64MB / 1.85MB,0B / 0B,61
20250617_115805,72ea5f833e39,spark-worker-1,146.35%,575.6MiB / 10GiB,5.62%,3.66MB / 1.76MB,0B / 0B,61
20250617_115805,d9db3658c991,spark-worker-4,148.18%,581.9MiB / 10GiB,5.68%,3.76MB / 1.96MB,0B / 0B,61
20250617_115805,ec39dfa29337,spark-worker-5,166.27%,567.1MiB / 10GiB,5.54%,3.68MB / 1.7MB,0B / 0B,62
20250617_115805,82e8dc373feb,spark-master,183.70%,751.5MiB / 4GiB,18.35%,8.15MB / 18.5MB,0B / 0B,109
20250617_115813,8896faf2c28a,spark-worker-3,137.69%,765.6MiB / 10GiB,7.48%,3.98MB / 2.42MB,0B / 0B,81
20250617_115813,bd3eccc510a1,spark-worker-2,0.11%,642.6MiB / 10GiB,6.28%,3.64MB / 1.86MB,0B / 0B,75
20250617_115813,72ea5f833e39,spark-worker-1,96.72%,647MiB / 10GiB,6.32%,3.79MB / 1.77MB,0B / 0B,78
20250617_115813,d9db3658c991,spark-worker-4,89.97%,643.8MiB / 10GiB,6.29%,3.89MB / 1.97MB,0B / 0B,78
20250617_115813,ec39dfa29337,spark-worker-5,90.40%,617.3MiB / 10GiB,6.03%,3.82MB / 1.71MB,0B / 0B,79
20250617_115813,82e8dc373feb,spark-master,113.60%,845.5MiB / 4GiB,20.64%,8.22MB / 18.8MB,0B / 0B,126
20250617_115820,8896faf2c28a,spark-worker-3,208.65%,1.271GiB / 10GiB,12.71%,4.02MB / 2.46MB,0B / 0B,82
20250617_115820,bd3eccc510a1,spark-worker-2,150.25%,962.4MiB / 10GiB,9.40%,3.81MB / 1.87MB,0B / 0B,81
20250617_115820,72ea5f833e39,spark-worker-1,209.73%,819.7MiB / 10GiB,8.01%,3.83MB / 1.78MB,0B / 0B,80
20250617_115820,d9db3658c991,spark-worker-4,185.12%,869.5MiB / 10GiB,8.49%,3.93MB / 2.01MB,0B / 0B,81
20250617_115820,ec39dfa29337,spark-worker-5,173.38%,859.8MiB / 10GiB,8.40%,3.86MB / 1.72MB,0B / 0B,82
20250617_115820,82e8dc373feb,spark-master,5.09%,848.8MiB / 4GiB,20.72%,8.24MB / 18.9MB,0B / 0B,127
20250617_115828,8896faf2c28a,spark-worker-3,201.41%,2.255GiB / 10GiB,22.55%,4.02MB / 2.47MB,0B / 0B,82
20250617_115828,bd3eccc510a1,spark-worker-2,200.04%,1.395GiB / 10GiB,13.95%,3.81MB / 1.87MB,0B / 0B,82
20250617_115828,72ea5f833e39,spark-worker-1,207.78%,1.135GiB / 10GiB,11.35%,3.83MB / 1.78MB,0B / 0B,81
20250617_115828,d9db3658c991,spark-worker-4,205.81%,1.419GiB / 10GiB,14.19%,3.93MB / 2.01MB,0B / 0B,82
20250617_115828,ec39dfa29337,spark-worker-5,202.32%,1.608GiB / 10GiB,16.08%,3.86MB / 1.72MB,0B / 0B,83
20250617_115828,82e8dc373feb,spark-master,0.99%,849MiB / 4GiB,20.73%,8.25MB / 18.9MB,0B / 0B,126
20250617_115835,8896faf2c28a,spark-worker-3,18.02%,2.391GiB / 10GiB,23.91%,4.02MB / 2.47MB,0B / 0B,82
20250617_115835,bd3eccc510a1,spark-worker-2,18.94%,1.791GiB / 10GiB,17.91%,3.81MB / 1.87MB,0B / 0B,82
20250617_115835,72ea5f833e39,spark-worker-1,205.47%,2.653GiB / 10GiB,26.53%,3.83MB / 1.78MB,0B / 0B,81
20250617_115835,d9db3658c991,spark-worker-4,27.85%,2.002GiB / 10GiB,20.02%,3.93MB / 2.02MB,0B / 0B,82
20250617_115835,ec39dfa29337,spark-worker-5,23.43%,2.518GiB / 10GiB,25.18%,3.86MB / 1.72MB,0B / 0B,83
20250617_115835,82e8dc373feb,spark-master,0.62%,849.3MiB / 4GiB,20.74%,8.27MB / 18.9MB,0B / 0B,126
20250617_115843,8896faf2c28a,spark-worker-3,145.02%,2.639GiB / 10GiB,26.39%,4.02MB / 2.47MB,0B / 0B,82
