timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250618_005146,8896faf2c28a,spark-worker-3,3.75%,1.594GiB / 10GiB,15.94%,38.1GB / 50.4GB,0B / 0B,176
20250618_005146,bd3eccc510a1,spark-worker-2,13.42%,1.653GiB / 10GiB,16.53%,71.6GB / 33.6GB,0B / 0B,175
20250618_005146,72ea5f833e39,spark-worker-1,16.13%,1.655GiB / 10GiB,16.55%,25.1GB / 41.4GB,0B / 0B,176
20250618_005146,d9db3658c991,spark-worker-4,19.81%,1.582GiB / 10GiB,15.82%,36.9GB / 43.6GB,0B / 0B,175
20250618_005146,ec39dfa29337,spark-worker-5,21.65%,1.729GiB / 10GiB,17.29%,32.7GB / 32.4GB,0B / 0B,175
20250618_005146,82e8dc373feb,spark-master,10.20%,1.249GiB / 4GiB,31.23%,1.91GB / 4.87GB,0B / 0B,363
20250618_005153,8896faf2c28a,spark-worker-3,3.47%,1.595GiB / 10GiB,15.95%,38.1GB / 50.4GB,0B / 0B,176
20250618_005153,bd3eccc510a1,spark-worker-2,5.54%,1.653GiB / 10GiB,16.53%,71.6GB / 33.6GB,0B / 0B,176
20250618_005153,72ea5f833e39,spark-worker-1,3.51%,1.655GiB / 10GiB,16.55%,25.1GB / 41.4GB,0B / 0B,176
20250618_005153,d9db3658c991,spark-worker-4,6.27%,1.582GiB / 10GiB,15.82%,36.9GB / 43.6GB,0B / 0B,176
20250618_005153,ec39dfa29337,spark-worker-5,17.99%,1.73GiB / 10GiB,17.30%,32.7GB / 32.4GB,0B / 0B,177
20250618_005153,82e8dc373feb,spark-master,6.66%,1.266GiB / 4GiB,31.65%,1.91GB / 4.87GB,0B / 0B,364
20250618_005200,8896faf2c28a,spark-worker-3,35.29%,1.576GiB / 10GiB,15.76%,38.1GB / 50.4GB,0B / 0B,173
20250618_005200,bd3eccc510a1,spark-worker-2,26.01%,1.654GiB / 10GiB,16.54%,71.7GB / 33.6GB,0B / 0B,174
20250618_005200,72ea5f833e39,spark-worker-1,32.20%,1.656GiB / 10GiB,16.56%,25.1GB / 41.4GB,0B / 0B,175
20250618_005200,d9db3658c991,spark-worker-4,21.34%,1.583GiB / 10GiB,15.83%,36.9GB / 43.6GB,0B / 0B,174
20250618_005200,ec39dfa29337,spark-worker-5,22.81%,1.73GiB / 10GiB,17.30%,32.7GB / 32.4GB,0B / 0B,176
20250618_005200,82e8dc373feb,spark-master,10.67%,1.267GiB / 4GiB,31.67%,1.91GB / 4.88GB,0B / 0B,360
20250618_005208,8896faf2c28a,spark-worker-3,5.95%,1.576GiB / 10GiB,15.76%,38.1GB / 50.4GB,0B / 0B,176
20250618_005208,bd3eccc510a1,spark-worker-2,8.78%,1.667GiB / 10GiB,16.67%,71.7GB / 33.6GB,0B / 0B,175
20250618_005208,72ea5f833e39,spark-worker-1,4.73%,1.656GiB / 10GiB,16.56%,25.1GB / 41.4GB,0B / 0B,173
20250618_005208,d9db3658c991,spark-worker-4,3.89%,1.583GiB / 10GiB,15.83%,36.9GB / 43.6GB,0B / 0B,176
