timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250617_120213,8896faf2c28a,spark-worker-3,186.13%,5.633GiB / 10GiB,56.33%,4.33MB / 2.64MB,0B / 0B,87
20250617_120213,bd3eccc510a1,spark-worker-2,170.61%,4.13GiB / 10GiB,41.30%,4.12MB / 2.08MB,0B / 0B,87
20250617_120213,72ea5f833e39,spark-worker-1,185.26%,3.681GiB / 10GiB,36.81%,4.19MB / 1.96MB,0B / 0B,85
20250617_120213,d9db3658c991,spark-worker-4,171.73%,4.429GiB / 10GiB,44.29%,4.23MB / 2.17MB,0B / 0B,86
20250617_120213,ec39dfa29337,spark-worker-5,173.41%,3.342GiB / 10GiB,33.42%,4.16MB / 1.89MB,0B / 0B,87
20250617_120213,82e8dc373feb,spark-master,0.57%,877.7MiB / 4GiB,21.43%,9.1MB / 20.4MB,0B / 0B,158
20250617_120221,8896faf2c28a,spark-worker-3,175.94%,5.86GiB / 10GiB,58.60%,4.33MB / 2.64MB,0B / 0B,87
20250617_120221,bd3eccc510a1,spark-worker-2,71.27%,4.13GiB / 10GiB,41.30%,4.12MB / 2.08MB,0B / 0B,87
20250617_120221,72ea5f833e39,spark-worker-1,58.32%,3.681GiB / 10GiB,36.81%,4.19MB / 1.96MB,0B / 0B,85
20250617_120221,d9db3658c991,spark-worker-4,160.78%,4.429GiB / 10GiB,44.29%,4.23MB / 2.17MB,0B / 0B,86
20250617_120221,ec39dfa29337,spark-worker-5,47.15%,3.342GiB / 10GiB,33.42%,4.17MB / 1.89MB,0B / 0B,87
20250617_120221,82e8dc373feb,spark-master,0.77%,877.9MiB / 4GiB,21.43%,9.12MB / 20.4MB,0B / 0B,158
20250617_120228,8896faf2c28a,spark-worker-3,12.89%,5.86GiB / 10GiB,58.60%,4.33MB / 2.64MB,0B / 0B,87
20250617_120228,bd3eccc510a1,spark-worker-2,14.00%,4.13GiB / 10GiB,41.30%,4.12MB / 2.08MB,0B / 0B,87
20250617_120228,72ea5f833e39,spark-worker-1,12.84%,3.681GiB / 10GiB,36.81%,4.19MB / 1.97MB,0B / 0B,85
20250617_120228,d9db3658c991,spark-worker-4,13.50%,4.429GiB / 10GiB,44.29%,4.23MB / 2.18MB,0B / 0B,86
20250617_120228,ec39dfa29337,spark-worker-5,13.77%,3.342GiB / 10GiB,33.42%,4.17MB / 1.89MB,0B / 0B,87
