timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250620_190941,94aa7db5ad5a,spark-worker-2,15.37%,661.6MiB / 10GiB,6.46%,23.7MB / 139MB,0B / 0B,74
20250620_190941,8b6f45117c49,spark-worker-5,38.14%,645.3MiB / 10GiB,6.30%,141MB / 769MB,0B / 0B,72
20250620_190941,a283686ce84c,spark-worker-3,23.77%,648.8MiB / 10GiB,6.34%,776MB / 771MB,0B / 0B,73
20250620_190941,c3c4f9aaad2a,spark-worker-4,49.01%,620.2MiB / 10GiB,6.06%,896MB / 139MB,0B / 0B,72
20250620_190941,cbbc889656e3,spark-worker-1,115.52%,637.4MiB / 10GiB,6.22%,144MB / 138MB,0B / 0B,75
20250620_190941,c665f28b3383,spark-master,109.98%,725.8MiB / 4GiB,17.72%,21.6MB / 46MB,0B / 0B,124
20250620_190949,94aa7db5ad5a,spark-worker-2,71.52%,777.2MiB / 10GiB,7.59%,23.8MB / 139MB,0B / 0B,82
20250620_190949,8b6f45117c49,spark-worker-5,74.29%,768.7MiB / 10GiB,7.51%,141MB / 769MB,0B / 0B,81
20250620_190949,a283686ce84c,spark-worker-3,177.70%,698.8MiB / 10GiB,6.82%,776MB / 771MB,0B / 0B,80
20250620_190949,c3c4f9aaad2a,spark-worker-4,70.83%,720MiB / 10GiB,7.03%,897MB / 139MB,0B / 0B,82
20250620_190949,cbbc889656e3,spark-worker-1,71.44%,774.3MiB / 10GiB,7.56%,145MB / 139MB,0B / 0B,82
20250620_190949,c665f28b3383,spark-master,113.63%,795.7MiB / 4GiB,19.43%,21.7MB / 46.6MB,0B / 0B,145
20250620_190957,94aa7db5ad5a,spark-worker-2,194.61%,1.052GiB / 10GiB,10.52%,23.9MB / 139MB,0B / 0B,95
20250620_190957,8b6f45117c49,spark-worker-5,199.14%,968.2MiB / 10GiB,9.45%,141MB / 769MB,0B / 0B,93
20250620_190957,a283686ce84c,spark-worker-3,196.66%,987.2MiB / 10GiB,9.64%,776MB / 771MB,0B / 0B,94
20250620_190957,c3c4f9aaad2a,spark-worker-4,199.63%,947MiB / 10GiB,9.25%,897MB / 139MB,0B / 0B,94
20250620_190957,cbbc889656e3,spark-worker-1,190.17%,1.008GiB / 10GiB,10.08%,145MB / 139MB,0B / 0B,94
20250620_190957,c665f28b3383,spark-master,1.14%,808.7MiB / 4GiB,19.74%,21.8MB / 47MB,0B / 0B,205
20250620_191004,94aa7db5ad5a,spark-worker-2,167.30%,1.345GiB / 10GiB,13.45%,24.1MB / 139MB,0B / 0B,113
20250620_191004,8b6f45117c49,spark-worker-5,186.84%,1.135GiB / 10GiB,11.35%,141MB / 770MB,0B / 0B,112
20250620_191004,a283686ce84c,spark-worker-3,190.06%,1.266GiB / 10GiB,12.66%,776MB / 771MB,0B / 0B,112
20250620_191004,c3c4f9aaad2a,spark-worker-4,190.87%,1.106GiB / 10GiB,11.06%,897MB / 139MB,0B / 0B,112
20250620_191004,cbbc889656e3,spark-worker-1,110.36%,1.355GiB / 10GiB,13.55%,145MB / 139MB,0B / 0B,112
20250620_191004,c665f28b3383,spark-master,10.13%,839.7MiB / 4GiB,20.50%,22MB / 47.5MB,0B / 0B,265
20250620_191012,94aa7db5ad5a,spark-worker-2,115.81%,1.345GiB / 10GiB,13.45%,24.2MB / 139MB,0B / 0B,137
20250620_191012,8b6f45117c49,spark-worker-5,194.69%,1.144GiB / 10GiB,11.44%,141MB / 770MB,0B / 0B,136
20250620_191012,a283686ce84c,spark-worker-3,94.22%,1.27GiB / 10GiB,12.70%,776MB / 771MB,0B / 0B,136
20250620_191012,c3c4f9aaad2a,spark-worker-4,203.29%,1.25GiB / 10GiB,12.50%,897MB / 139MB,0B / 0B,136
20250620_191012,cbbc889656e3,spark-worker-1,78.84%,1.359GiB / 10GiB,13.59%,145MB / 139MB,0B / 0B,136
20250620_191012,c665f28b3383,spark-master,0.68%,838.6MiB / 4GiB,20.47%,22.1MB / 48MB,0B / 0B,290
