timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250617_124041,8896faf2c28a,spark-worker-3,194.86%,5.171GiB / 10GiB,51.71%,8.31MB / 4.55MB,0B / 0B,87
20250617_124041,bd3eccc510a1,spark-worker-2,172.78%,5.435GiB / 10GiB,54.35%,8.18MB / 3.83MB,0B / 0B,84
20250617_124041,72ea5f833e39,spark-worker-1,180.81%,6.173GiB / 10GiB,61.73%,8.18MB / 3.92MB,0B / 0B,85
20250617_124041,d9db3658c991,spark-worker-4,171.32%,4.436GiB / 10GiB,44.36%,8.14MB / 3.82MB,0B / 0B,86
20250617_124041,ec39dfa29337,spark-worker-5,179.37%,4.406GiB / 10GiB,44.06%,8.01MB / 3.86MB,0B / 0B,86
20250617_124041,82e8dc373feb,spark-master,1.14%,924.2MiB / 4GiB,22.56%,17.6MB / 45.3MB,0B / 0B,161
20250617_124048,8896faf2c28a,spark-worker-3,13.57%,5.171GiB / 10GiB,51.71%,8.31MB / 4.55MB,0B / 0B,87
20250617_124048,bd3eccc510a1,spark-worker-2,13.77%,5.435GiB / 10GiB,54.35%,8.18MB / 3.84MB,0B / 0B,84
20250617_124048,72ea5f833e39,spark-worker-1,13.36%,6.173GiB / 10GiB,61.73%,8.18MB / 3.92MB,0B / 0B,85
20250617_124048,d9db3658c991,spark-worker-4,13.63%,4.436GiB / 10GiB,44.36%,8.14MB / 3.83MB,0B / 0B,86
20250617_124048,ec39dfa29337,spark-worker-5,13.62%,4.406GiB / 10GiB,44.06%,8.01MB / 3.86MB,0B / 0B,86
20250617_124048,82e8dc373feb,spark-master,0.40%,924.3MiB / 4GiB,22.57%,17.7MB / 45.3MB,0B / 0B,161
20250617_124056,8896faf2c28a,spark-worker-3,14.87%,5.171GiB / 10GiB,51.71%,8.31MB / 4.56MB,0B / 0B,87
20250617_124056,bd3eccc510a1,spark-worker-2,15.15%,5.435GiB / 10GiB,54.35%,8.18MB / 3.84MB,0B / 0B,84
20250617_124056,72ea5f833e39,spark-worker-1,13.79%,6.173GiB / 10GiB,61.73%,8.18MB / 3.92MB,0B / 0B,85
20250617_124056,d9db3658c991,spark-worker-4,14.70%,4.436GiB / 10GiB,44.36%,8.14MB / 3.83MB,0B / 0B,86
20250617_124056,ec39dfa29337,spark-worker-5,14.04%,4.406GiB / 10GiB,44.06%,8.01MB / 3.87MB,0B / 0B,86
20250617_124056,82e8dc373feb,spark-master,0.35%,924.6MiB / 4GiB,22.57%,17.7MB / 45.3MB,0B / 0B,161
20250617_124104,8896faf2c28a,spark-worker-3,193.60%,5.171GiB / 10GiB,51.71%,8.31MB / 4.56MB,0B / 0B,87
20250617_124104,bd3eccc510a1,spark-worker-2,59.96%,5.435GiB / 10GiB,54.35%,8.18MB / 3.84MB,0B / 0B,84
20250617_124104,72ea5f833e39,spark-worker-1,58.87%,6.173GiB / 10GiB,61.73%,8.18MB / 3.93MB,0B / 0B,85
20250617_124104,d9db3658c991,spark-worker-4,68.27%,4.436GiB / 10GiB,44.36%,8.14MB / 3.84MB,0B / 0B,86
20250617_124104,ec39dfa29337,spark-worker-5,15.44%,4.406GiB / 10GiB,44.06%,8.01MB / 3.87MB,0B / 0B,86
20250617_124104,82e8dc373feb,spark-master,1.07%,924.5MiB / 4GiB,22.57%,17.7MB / 45.3MB,0B / 0B,161
20250617_124111,8896faf2c28a,spark-worker-3,0.17%,5.17GiB / 10GiB,51.70%,8.31MB / 4.57MB,0B / 0B,87
20250617_124111,bd3eccc510a1,spark-worker-2,0.25%,5.435GiB / 10GiB,54.35%,8.18MB / 3.85MB,0B / 0B,84
20250617_124111,72ea5f833e39,spark-worker-1,177.64%,6.23GiB / 10GiB,62.30%,8.21MB / 3.95MB,0B / 0B,85
20250617_124111,d9db3658c991,spark-worker-4,89.46%,4.436GiB / 10GiB,44.36%,8.15MB / 3.85MB,0B / 0B,86
20250617_124111,ec39dfa29337,spark-worker-5,176.40%,4.441GiB / 10GiB,44.41%,8.03MB / 3.89MB,0B / 0B,86
20250617_124111,82e8dc373feb,spark-master,1.79%,924.4MiB / 4GiB,22.57%,17.8MB / 45.4MB,0B / 0B,161
20250617_124118,8896faf2c28a,spark-worker-3,0.13%,5.171GiB / 10GiB,51.71%,8.31MB / 4.57MB,0B / 0B,87
20250617_124118,bd3eccc510a1,spark-worker-2,0.19%,5.435GiB / 10GiB,54.35%,8.18MB / 3.86MB,0B / 0B,84
20250617_124118,72ea5f833e39,spark-worker-1,18.13%,6.23GiB / 10GiB,62.30%,8.21MB / 3.95MB,0B / 0B,85
20250617_124118,d9db3658c991,spark-worker-4,9.08%,4.436GiB / 10GiB,44.36%,8.16MB / 3.85MB,0B / 0B,86
20250617_124118,ec39dfa29337,spark-worker-5,18.11%,4.441GiB / 10GiB,44.41%,8.03MB / 3.89MB,0B / 0B,86
20250617_124118,82e8dc373feb,spark-master,0.32%,924.6MiB / 4GiB,22.57%,17.8MB / 45.4MB,0B / 0B,161
20250617_124126,8896faf2c28a,spark-worker-3,0.18%,5.171GiB / 10GiB,51.71%,8.31MB / 4.57MB,0B / 0B,87
20250617_124126,bd3eccc510a1,spark-worker-2,0.22%,5.435GiB / 10GiB,54.35%,8.18MB / 3.86MB,0B / 0B,84
