timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250617_150020,8896faf2c28a,spark-worker-3,25.55%,2.695GiB / 10GiB,26.95%,11.4GB / 8.33GB,0B / 0B,177
20250617_150020,bd3eccc510a1,spark-worker-2,24.25%,2.976GiB / 10GiB,29.76%,5.92GB / 9.3GB,0B / 0B,177
20250617_150020,72ea5f833e39,spark-worker-1,21.47%,2.69GiB / 10GiB,26.90%,6.71GB / 8.98GB,0B / 0B,176
20250617_150020,d9db3658c991,spark-worker-4,23.33%,2.647GiB / 10GiB,26.47%,9.31GB / 8.81GB,0B / 0B,177
20250617_150020,ec39dfa29337,spark-worker-5,94.86%,2.809GiB / 10GiB,28.09%,11.8GB / 8.19GB,0B / 0B,177
20250617_150020,82e8dc373feb,spark-master,21.04%,1.091GiB / 4GiB,27.28%,984MB / 2.56GB,0B / 0B,343
20250617_150027,8896faf2c28a,spark-worker-3,161.20%,2.697GiB / 10GiB,26.97%,11.4GB / 8.33GB,0B / 0B,177
20250617_150027,bd3eccc510a1,spark-worker-2,171.34%,2.977GiB / 10GiB,29.77%,5.92GB / 9.3GB,0B / 0B,176
20250617_150027,72ea5f833e39,spark-worker-1,177.41%,2.693GiB / 10GiB,26.93%,6.71GB / 8.98GB,0B / 0B,174
20250617_150027,d9db3658c991,spark-worker-4,174.04%,2.65GiB / 10GiB,26.50%,9.31GB / 8.81GB,0B / 0B,177
20250617_150027,ec39dfa29337,spark-worker-5,171.04%,2.812GiB / 10GiB,28.12%,11.8GB / 8.19GB,0B / 0B,177
20250617_150027,82e8dc373feb,spark-master,3.18%,1.091GiB / 4GiB,27.28%,985MB / 2.56GB,0B / 0B,343
20250617_150034,8896faf2c28a,spark-worker-3,199.87%,2.738GiB / 10GiB,27.38%,11.5GB / 8.41GB,0B / 0B,173
20250617_150034,bd3eccc510a1,spark-worker-2,200.36%,3.019GiB / 10GiB,30.19%,5.99GB / 9.38GB,0B / 0B,174
20250617_150034,72ea5f833e39,spark-worker-1,161.23%,2.725GiB / 10GiB,27.25%,6.78GB / 9.06GB,0B / 0B,172
20250617_150034,d9db3658c991,spark-worker-4,204.66%,2.648GiB / 10GiB,26.48%,9.38GB / 8.88GB,0B / 0B,176
20250617_150034,ec39dfa29337,spark-worker-5,197.54%,2.869GiB / 10GiB,28.69%,11.9GB / 8.27GB,0B / 0B,175
20250617_150034,82e8dc373feb,spark-master,1.04%,1.096GiB / 4GiB,27.39%,985MB / 2.56GB,0B / 0B,342
20250617_150042,8896faf2c28a,spark-worker-3,124.45%,2.699GiB / 10GiB,26.99%,11.5GB / 8.41GB,0B / 0B,177
20250617_150042,bd3eccc510a1,spark-worker-2,24.62%,2.965GiB / 10GiB,29.65%,5.99GB / 9.38GB,0B / 0B,177
20250617_150042,72ea5f833e39,spark-worker-1,25.71%,2.679GiB / 10GiB,26.79%,6.78GB / 9.06GB,0B / 0B,176
20250617_150042,d9db3658c991,spark-worker-4,23.55%,2.649GiB / 10GiB,26.49%,9.38GB / 8.88GB,0B / 0B,177
20250617_150042,ec39dfa29337,spark-worker-5,25.05%,2.869GiB / 10GiB,28.69%,11.9GB / 8.27GB,0B / 0B,177
20250617_150042,82e8dc373feb,spark-master,41.62%,1.097GiB / 4GiB,27.44%,987MB / 2.57GB,0B / 0B,343
20250617_150050,8896faf2c28a,spark-worker-3,167.88%,2.701GiB / 10GiB,27.01%,11.5GB / 8.41GB,0B / 0B,174
20250617_150050,bd3eccc510a1,spark-worker-2,189.07%,2.968GiB / 10GiB,29.68%,5.99GB / 9.38GB,0B / 0B,175
20250617_150050,72ea5f833e39,spark-worker-1,195.24%,2.682GiB / 10GiB,26.82%,6.78GB / 9.06GB,0B / 0B,174
20250617_150050,d9db3658c991,spark-worker-4,172.58%,2.649GiB / 10GiB,26.49%,9.38GB / 8.88GB,0B / 0B,170
20250617_150050,ec39dfa29337,spark-worker-5,183.55%,2.871GiB / 10GiB,28.71%,11.9GB / 8.27GB,0B / 0B,174
20250617_150050,82e8dc373feb,spark-master,7.85%,1.093GiB / 4GiB,27.32%,988MB / 2.57GB,0B / 0B,342
20250617_150057,8896faf2c28a,spark-worker-3,146.44%,2.704GiB / 10GiB,27.04%,11.5GB / 8.41GB,0B / 0B,165
20250617_150057,bd3eccc510a1,spark-worker-2,176.62%,2.97GiB / 10GiB,29.70%,5.99GB / 9.38GB,0B / 0B,163
20250617_150057,72ea5f833e39,spark-worker-1,178.77%,2.684GiB / 10GiB,26.84%,6.78GB / 9.06GB,0B / 0B,164
20250617_150057,d9db3658c991,spark-worker-4,142.75%,2.652GiB / 10GiB,26.52%,9.38GB / 8.88GB,0B / 0B,157
20250617_150057,ec39dfa29337,spark-worker-5,142.59%,2.873GiB / 10GiB,28.73%,11.9GB / 8.27GB,0B / 0B,165
20250617_150057,82e8dc373feb,spark-master,1.82%,1.092GiB / 4GiB,27.31%,988MB / 2.57GB,0B / 0B,336
20250617_150104,8896faf2c28a,spark-worker-3,117.69%,2.708GiB / 10GiB,27.08%,11.7GB / 8.59GB,0B / 0B,158
20250617_150104,bd3eccc510a1,spark-worker-2,134.12%,2.973GiB / 10GiB,29.73%,6.2GB / 9.56GB,0B / 0B,154
20250617_150104,72ea5f833e39,spark-worker-1,120.15%,2.688GiB / 10GiB,26.88%,6.98GB / 9.24GB,0B / 0B,160
20250617_150104,d9db3658c991,spark-worker-4,93.29%,2.663GiB / 10GiB,26.63%,9.59GB / 9.06GB,0B / 0B,147
20250617_150104,ec39dfa29337,spark-worker-5,173.59%,2.9GiB / 10GiB,29.00%,12GB / 8.46GB,0B / 0B,157
20250617_150104,82e8dc373feb,spark-master,2.12%,1.092GiB / 4GiB,27.30%,989MB / 2.57GB,0B / 0B,328
20250617_150112,8896faf2c28a,spark-worker-3,28.31%,2.708GiB / 10GiB,27.08%,11.7GB / 8.59GB,0B / 0B,163
20250617_150112,bd3eccc510a1,spark-worker-2,152.66%,2.973GiB / 10GiB,29.73%,6.2GB / 9.56GB,0B / 0B,156
20250617_150112,72ea5f833e39,spark-worker-1,9.04%,2.687GiB / 10GiB,26.87%,6.98GB / 9.24GB,0B / 0B,164
20250617_150112,d9db3658c991,spark-worker-4,19.48%,2.664GiB / 10GiB,26.64%,9.59GB / 9.06GB,0B / 0B,156
20250617_150112,ec39dfa29337,spark-worker-5,126.65%,2.834GiB / 10GiB,28.34%,12GB / 8.46GB,0B / 0B,161
20250617_150112,82e8dc373feb,spark-master,0.68%,1.092GiB / 4GiB,27.31%,990MB / 2.58GB,0B / 0B,334
20250617_150120,8896faf2c28a,spark-worker-3,82.54%,2.706GiB / 10GiB,27.06%,11.7GB / 8.59GB,0B / 0B,134
