timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250620_172408,94aa7db5ad5a,spark-worker-2,129.98%,334.5MiB / 10GiB,3.27%,71.1kB / 144kB,0B / 0B,56
20250620_172408,8b6f45117c49,spark-worker-5,153.92%,373MiB / 10GiB,3.64%,70.8kB / 145kB,0B / 0B,55
20250620_172408,a283686ce84c,spark-worker-3,163.52%,360.7MiB / 10GiB,3.52%,71.1kB / 144kB,0B / 0B,55
20250620_172408,c3c4f9aaad2a,spark-worker-4,129.56%,322.3MiB / 10GiB,3.15%,71.1kB / 144kB,0B / 0B,55
20250620_172408,cbbc889656e3,spark-worker-1,152.80%,415.6MiB / 10GiB,4.06%,71kB / 145kB,0B / 0B,55
20250620_172408,c665f28b3383,spark-master,121.57%,583.7MiB / 4GiB,14.25%,771kB / 110kB,0B / 0B,102
20250620_172415,94aa7db5ad5a,spark-worker-2,27.22%,647.3MiB / 10GiB,6.32%,129kB / 162kB,0B / 0B,77
20250620_172415,8b6f45117c49,spark-worker-5,3.26%,521MiB / 10GiB,5.09%,78.5kB / 154kB,0B / 0B,73
20250620_172415,a283686ce84c,spark-worker-3,4.19%,593.8MiB / 10GiB,5.80%,78.8kB / 153kB,0B / 0B,73
20250620_172415,c3c4f9aaad2a,spark-worker-4,3.72%,596.7MiB / 10GiB,5.83%,78.8kB / 153kB,0B / 0B,73
20250620_172415,cbbc889656e3,spark-worker-1,4.02%,637.9MiB / 10GiB,6.23%,78.7kB / 154kB,0B / 0B,73
20250620_172415,c665f28b3383,spark-master,128.37%,703.3MiB / 4GiB,17.17%,825kB / 199kB,0B / 0B,121
20250620_172423,94aa7db5ad5a,spark-worker-2,46.75%,720.5MiB / 10GiB,7.04%,259kB / 228kB,0B / 0B,62
20250620_172423,8b6f45117c49,spark-worker-5,4.62%,265.9MiB / 10GiB,2.60%,157kB / 173kB,0B / 0B,36
20250620_172423,a283686ce84c,spark-worker-3,11.64%,269.8MiB / 10GiB,2.63%,157kB / 208kB,0B / 0B,36
20250620_172423,c3c4f9aaad2a,spark-worker-4,3.96%,275MiB / 10GiB,2.69%,157kB / 172kB,0B / 0B,36
20250620_172423,cbbc889656e3,spark-worker-1,3.62%,319MiB / 10GiB,3.12%,158kB / 210kB,0B / 0B,36
20250620_172423,c665f28b3383,spark-master,74.40%,719.4MiB / 4GiB,17.56%,921kB / 529kB,0B / 0B,69
20250620_172431,94aa7db5ad5a,spark-worker-2,0.06%,289.3MiB / 10GiB,2.83%,259kB / 231kB,0B / 0B,37
20250620_172431,8b6f45117c49,spark-worker-5,0.07%,266.1MiB / 10GiB,2.60%,157kB / 174kB,0B / 0B,36
20250620_172431,a283686ce84c,spark-worker-3,0.06%,269.8MiB / 10GiB,2.63%,157kB / 209kB,0B / 0B,36
20250620_172431,c3c4f9aaad2a,spark-worker-4,0.08%,275.1MiB / 10GiB,2.69%,157kB / 173kB,0B / 0B,36
