timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250623_081339,8d645c834cfe,ray-worker-2,198.74%,1.383GiB / 10GiB,13.83%,1.52MB / 4.12MB,0B / 0B,403
20250623_081339,273f1437db92,ray-client,18.87%,840.8MiB / 1GiB,82.11%,2.37MB / 3.74MB,0B / 0B,298
20250623_081339,e8cda8c0b9fb,ray-worker-1,204.55%,2.23GiB / 9GiB,24.78%,1.55MB / 4.16MB,0B / 0B,459
20250623_081339,0f071136a947,ray-worker-3,155.16%,1.844GiB / 10GiB,18.44%,1.57MB / 4.32MB,0B / 0B,445
20250623_081339,2a2d98789317,ray-worker-4,255.17%,2.795GiB / 10GiB,27.95%,1.46MB / 3.67MB,0B / 0B,454
20250623_081339,fbf6fcd333d8,ray-worker-5,150.13%,1.798GiB / 10GiB,17.98%,1.51MB / 3.97MB,0B / 0B,321
20250623_081339,ee2a6eb1c7d5,ray-head,105.95%,2.885GiB / 3GiB,96.17%,22MB / 7.98MB,0B / 0B,496
20250623_081347,8d645c834cfe,ray-worker-2,3.43%,804.8MiB / 10GiB,7.86%,1.57MB / 4.21MB,0B / 0B,256
20250623_081347,273f1437db92,ray-client,2.64%,702.8MiB / 1GiB,68.63%,2.55MB / 3.89MB,0B / 0B,230
20250623_081347,e8cda8c0b9fb,ray-worker-1,4.48%,858.4MiB / 9GiB,9.31%,1.61MB / 4.25MB,0B / 0B,297
20250623_081347,0f071136a947,ray-worker-3,4.34%,992.2MiB / 10GiB,9.69%,1.66MB / 4.44MB,0B / 0B,298
20250623_081347,2a2d98789317,ray-worker-4,4.78%,1.147GiB / 10GiB,11.47%,1.52MB / 3.77MB,0B / 0B,295
20250623_081347,fbf6fcd333d8,ray-worker-5,2.28%,864.1MiB / 10GiB,8.44%,1.57MB / 4.05MB,0B / 0B,174
20250623_081347,ee2a6eb1c7d5,ray-head,7.11%,1.954GiB / 3GiB,65.13%,22.4MB / 8.2MB,0B / 0B,446
20250623_081355,8d645c834cfe,ray-worker-2,4.26%,804.9MiB / 10GiB,7.86%,1.59MB / 4.28MB,0B / 0B,256
20250623_081355,273f1437db92,ray-client,6.00%,703MiB / 1GiB,68.65%,2.56MB / 3.94MB,0B / 0B,230
20250623_081355,e8cda8c0b9fb,ray-worker-1,4.40%,858.6MiB / 9GiB,9.32%,1.63MB / 4.33MB,0B / 0B,297
20250623_081355,0f071136a947,ray-worker-3,4.72%,992.5MiB / 10GiB,9.69%,1.67MB / 4.51MB,0B / 0B,298
20250623_081355,2a2d98789317,ray-worker-4,5.60%,1.147GiB / 10GiB,11.47%,1.54MB / 3.85MB,0B / 0B,295
20250623_081355,fbf6fcd333d8,ray-worker-5,2.88%,864.3MiB / 10GiB,8.44%,1.59MB / 4.09MB,0B / 0B,174
20250623_081355,ee2a6eb1c7d5,ray-head,10.82%,1.956GiB / 3GiB,65.21%,22.7MB / 8.31MB,0B / 0B,446
20250623_081402,8d645c834cfe,ray-worker-2,3.55%,805.1MiB / 10GiB,7.86%,1.6MB / 4.31MB,0B / 0B,256
20250623_081402,273f1437db92,ray-client,2.65%,702.8MiB / 1GiB,68.64%,2.57MB / 3.97MB,0B / 0B,230
20250623_081402,e8cda8c0b9fb,ray-worker-1,4.43%,858.3MiB / 9GiB,9.31%,1.64MB / 4.37MB,0B / 0B,297
20250623_081402,0f071136a947,ray-worker-3,4.15%,992.5MiB / 10GiB,9.69%,1.69MB / 4.55MB,0B / 0B,298
