timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250620_191519,cc34677a11f4,ray-worker-3,2.97%,450.1MiB / 10GiB,4.40%,155kB / 320kB,0B / 0B,133
20250620_191519,a11581c1e468,ray-worker-4,2.31%,456MiB / 10GiB,4.45%,156kB / 318kB,0B / 0B,132
20250620_191519,6d281bc7c057,ray-worker-5,1.21%,468.3MiB / 10GiB,4.57%,154kB / 320kB,0B / 0B,132
20250620_191519,542e2e51f233,ray-worker-2,2.47%,461.8MiB / 10GiB,4.51%,154kB / 319kB,0B / 0B,132
20250620_191519,a8097ab77105,ray-worker-1,3.00%,476.4MiB / 9GiB,5.17%,155kB / 320kB,0B / 0B,133
20250620_191519,5b8c3cedb3c8,ray-client,2.34%,434.3MiB / 1GiB,42.41%,167kB / 327kB,0B / 0B,130
20250620_191519,0977cfc09df4,ray-head,2.90%,1.327GiB / 3GiB,44.25%,1.86MB / 903kB,0B / 0B,279
20250620_191527,cc34677a11f4,ray-worker-3,1.11%,450.1MiB / 10GiB,4.40%,164kB / 338kB,0B / 0B,133
20250620_191527,a11581c1e468,ray-worker-4,1.13%,455.9MiB / 10GiB,4.45%,165kB / 336kB,0B / 0B,132
20250620_191527,6d281bc7c057,ray-worker-5,1.57%,468.5MiB / 10GiB,4.58%,163kB / 340kB,0B / 0B,132
20250620_191527,542e2e51f233,ray-worker-2,1.53%,461.8MiB / 10GiB,4.51%,163kB / 338kB,0B / 0B,132
20250620_191527,a8097ab77105,ray-worker-1,1.61%,476.6MiB / 9GiB,5.17%,165kB / 339kB,0B / 0B,133
20250620_191527,5b8c3cedb3c8,ray-client,1.74%,434.2MiB / 1GiB,42.40%,177kB / 346kB,0B / 0B,130
20250620_191527,0977cfc09df4,ray-head,5.55%,1.328GiB / 3GiB,44.25%,2.05MB / 987kB,0B / 0B,279
20250620_191534,cc34677a11f4,ray-worker-3,1.55%,450.2MiB / 10GiB,4.40%,178kB / 358kB,0B / 0B,133
20250620_191534,a11581c1e468,ray-worker-4,1.03%,456MiB / 10GiB,4.45%,174kB / 356kB,0B / 0B,132
20250620_191534,6d281bc7c057,ray-worker-5,1.12%,468.4MiB / 10GiB,4.57%,177kB / 373kB,0B / 0B,132
20250620_191534,542e2e51f233,ray-worker-2,1.05%,461.8MiB / 10GiB,4.51%,172kB / 357kB,0B / 0B,132
20250620_191534,a8097ab77105,ray-worker-1,1.56%,476.9MiB / 9GiB,5.17%,178kB / 359kB,0B / 0B,133
20250620_191534,5b8c3cedb3c8,ray-client,1.05%,434.3MiB / 1GiB,42.41%,185kB / 365kB,0B / 0B,130
20250620_191534,0977cfc09df4,ray-head,3.73%,1.328GiB / 3GiB,44.27%,2.18MB / 1.05MB,0B / 0B,279
20250620_191541,cc34677a11f4,ray-worker-3,1.30%,450.2MiB / 10GiB,4.40%,188kB / 392kB,0B / 0B,133
20250620_191541,a11581c1e468,ray-worker-4,1.24%,456MiB / 10GiB,4.45%,189kB / 390kB,0B / 0B,132
20250620_191541,6d281bc7c057,ray-worker-5,1.16%,468.6MiB / 10GiB,4.58%,186kB / 393kB,0B / 0B,132
20250620_191541,542e2e51f233,ray-worker-2,1.19%,461.8MiB / 10GiB,4.51%,186kB / 391kB,0B / 0B,132
20250620_191541,a8097ab77105,ray-worker-1,1.23%,476.8MiB / 9GiB,5.17%,188kB / 392kB,0B / 0B,133
20250620_191541,5b8c3cedb3c8,ray-client,1.25%,434.4MiB / 1GiB,42.42%,200kB / 398kB,0B / 0B,130
20250620_191541,0977cfc09df4,ray-head,2.31%,1.328GiB / 3GiB,44.28%,2.36MB / 1.12MB,0B / 0B,279
20250620_191549,cc34677a11f4,ray-worker-3,1.46%,450.1MiB / 10GiB,4.40%,197kB / 411kB,0B / 0B,133
20250620_191549,a11581c1e468,ray-worker-4,79.70%,522MiB / 10GiB,5.10%,223kB / 438kB,0B / 0B,141
20250620_191549,6d281bc7c057,ray-worker-5,105.31%,551.9MiB / 10GiB,5.39%,212kB / 428kB,0B / 0B,139
20250620_191549,542e2e51f233,ray-worker-2,94.69%,539.2MiB / 10GiB,5.27%,220kB / 412kB,0B / 0B,141
20250620_191549,a8097ab77105,ray-worker-1,94.90%,549.1MiB / 9GiB,5.96%,214kB / 438kB,0B / 0B,141
20250620_191549,5b8c3cedb3c8,ray-client,30.77%,555.5MiB / 1GiB,54.24%,231kB / 512kB,0B / 0B,191
20250620_191549,0977cfc09df4,ray-head,3.17%,1.328GiB / 3GiB,44.28%,2.49MB / 1.18MB,0B / 0B,279
