timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250620_192339,cc34677a11f4,ray-worker-3,34.76%,628MiB / 10GiB,6.13%,1.75MB / 5.52MB,0B / 0B,258
20250620_192339,a11581c1e468,ray-worker-4,59.05%,743.2MiB / 10GiB,7.26%,1.95MB / 6.49MB,0B / 0B,340
20250620_192339,6d281bc7c057,ray-worker-5,61.53%,658.4MiB / 10GiB,6.43%,1.77MB / 5.54MB,0B / 0B,256
20250620_192339,542e2e51f233,ray-worker-2,7.80%,668.1MiB / 10GiB,6.52%,1.94MB / 6.49MB,0B / 0B,297
20250620_192339,a8097ab77105,ray-worker-1,48.99%,657.3MiB / 9GiB,7.13%,1.86MB / 6.01MB,0B / 0B,258
20250620_192339,5b8c3cedb3c8,ray-client,8.89%,751.3MiB / 1GiB,73.37%,2.3MB / 4.18MB,0B / 0B,267
20250620_192339,0977cfc09df4,ray-head,238.32%,2.479GiB / 3GiB,82.62%,33MB / 10.4MB,0B / 0B,886
20250620_192346,cc34677a11f4,ray-worker-3,2.65%,565.4MiB / 10GiB,5.52%,1.79MB / 5.61MB,0B / 0B,217
20250620_192346,a11581c1e468,ray-worker-4,5.46%,623.7MiB / 10GiB,6.09%,1.99MB / 6.62MB,0B / 0B,257
20250620_192346,6d281bc7c057,ray-worker-5,3.76%,635.4MiB / 10GiB,6.21%,1.81MB / 5.61MB,0B / 0B,255
20250620_192346,542e2e51f233,ray-worker-2,3.46%,626.1MiB / 10GiB,6.11%,2.01MB / 6.61MB,0B / 0B,255
20250620_192346,a8097ab77105,ray-worker-1,5.78%,638.4MiB / 9GiB,6.93%,1.9MB / 6.11MB,0B / 0B,256
20250620_192346,5b8c3cedb3c8,ray-client,5.52%,636.7MiB / 1GiB,62.18%,2.65MB / 4.49MB,0B / 0B,222
20250620_192346,0977cfc09df4,ray-head,16.33%,2.271GiB / 3GiB,75.70%,33.9MB / 10.9MB,0B / 0B,791
20250620_192354,cc34677a11f4,ray-worker-3,2.66%,565.9MiB / 10GiB,5.53%,1.8MB / 5.65MB,0B / 0B,217
20250620_192354,a11581c1e468,ray-worker-4,4.09%,623.6MiB / 10GiB,6.09%,2MB / 6.66MB,0B / 0B,257
20250620_192354,6d281bc7c057,ray-worker-5,4.62%,636MiB / 10GiB,6.21%,1.82MB / 5.65MB,0B / 0B,255
20250620_192354,542e2e51f233,ray-worker-2,3.99%,626.7MiB / 10GiB,6.12%,2.03MB / 6.68MB,0B / 0B,255
20250620_192354,a8097ab77105,ray-worker-1,3.66%,638.7MiB / 9GiB,6.93%,1.91MB / 6.15MB,0B / 0B,256
20250620_192354,5b8c3cedb3c8,ray-client,3.54%,636.7MiB / 1GiB,62.18%,2.66MB / 4.52MB,0B / 0B,222
20250620_192354,0977cfc09df4,ray-head,12.83%,2.274GiB / 3GiB,75.80%,34.2MB / 11MB,0B / 0B,791
20250620_192401,cc34677a11f4,ray-worker-3,2.93%,565.7MiB / 10GiB,5.52%,1.82MB / 5.7MB,0B / 0B,217
20250620_192401,a11581c1e468,ray-worker-4,5.57%,624.1MiB / 10GiB,6.09%,2.02MB / 6.72MB,0B / 0B,257
20250620_192401,6d281bc7c057,ray-worker-5,3.67%,636MiB / 10GiB,6.21%,1.84MB / 5.72MB,0B / 0B,255
20250620_192401,542e2e51f233,ray-worker-2,5.25%,627.3MiB / 10GiB,6.13%,2.05MB / 6.72MB,0B / 0B,255
20250620_192401,a8097ab77105,ray-worker-1,5.79%,638.9MiB / 9GiB,6.93%,1.93MB / 6.22MB,0B / 0B,256
20250620_192401,5b8c3cedb3c8,ray-client,5.09%,636.6MiB / 1GiB,62.17%,2.68MB / 4.58MB,0B / 0B,222
20250620_192401,0977cfc09df4,ray-head,15.18%,2.278GiB / 3GiB,75.94%,34.5MB / 11.1MB,0B / 0B,791
20250620_192409,cc34677a11f4,ray-worker-3,3.05%,565.9MiB / 10GiB,5.53%,1.83MB / 5.73MB,0B / 0B,217
20250620_192409,a11581c1e468,ray-worker-4,3.98%,624.1MiB / 10GiB,6.10%,2.03MB / 6.76MB,0B / 0B,257
20250620_192409,6d281bc7c057,ray-worker-5,5.90%,636.1MiB / 10GiB,6.21%,1.86MB / 5.78MB,0B / 0B,255
20250620_192409,542e2e51f233,ray-worker-2,4.24%,627.1MiB / 10GiB,6.12%,2.07MB / 6.78MB,0B / 0B,255
20250620_192409,a8097ab77105,ray-worker-1,4.48%,639.1MiB / 9GiB,6.93%,1.94MB / 6.25MB,0B / 0B,256
20250620_192409,5b8c3cedb3c8,ray-client,2.64%,636.4MiB / 1GiB,62.15%,2.69MB / 4.61MB,0B / 0B,222
20250620_192409,0977cfc09df4,ray-head,13.77%,2.279GiB / 3GiB,75.97%,34.7MB / 11.2MB,0B / 0B,791
20250620_192416,cc34677a11f4,ray-worker-3,3.07%,565.8MiB / 10GiB,5.52%,1.85MB / 5.78MB,0B / 0B,217
20250620_192416,a11581c1e468,ray-worker-4,5.88%,623.8MiB / 10GiB,6.09%,2.05MB / 6.82MB,0B / 0B,257
20250620_192416,6d281bc7c057,ray-worker-5,4.09%,635.9MiB / 10GiB,6.21%,1.87MB / 5.82MB,0B / 0B,255
20250620_192416,542e2e51f233,ray-worker-2,3.79%,627MiB / 10GiB,6.12%,2.08MB / 6.81MB,0B / 0B,255
20250620_192416,a8097ab77105,ray-worker-1,5.97%,639MiB / 9GiB,6.93%,1.96MB / 6.31MB,0B / 0B,256
20250620_192416,5b8c3cedb3c8,ray-client,5.62%,636.6MiB / 1GiB,62.17%,2.71MB / 4.66MB,0B / 0B,222
20250620_192416,0977cfc09df4,ray-head,15.41%,1.941GiB / 3GiB,64.70%,35MB / 11.3MB,0B / 0B,731
20250620_192424,cc34677a11f4,ray-worker-3,3.68%,566.2MiB / 10GiB,5.53%,1.86MB / 5.81MB,0B / 0B,217
20250620_192424,a11581c1e468,ray-worker-4,4.05%,623.8MiB / 10GiB,6.09%,2.06MB / 6.86MB,0B / 0B,257
20250620_192424,6d281bc7c057,ray-worker-5,5.88%,636.2MiB / 10GiB,6.21%,1.89MB / 5.88MB,0B / 0B,255
20250620_192424,542e2e51f233,ray-worker-2,3.97%,627.3MiB / 10GiB,6.13%,2.1MB / 6.88MB,0B / 0B,255
20250620_192424,a8097ab77105,ray-worker-1,3.99%,639MiB / 9GiB,6.93%,1.97MB / 6.35MB,0B / 0B,256
20250620_192424,5b8c3cedb3c8,ray-client,2.66%,636.4MiB / 1GiB,62.15%,2.72MB / 4.69MB,0B / 0B,222
20250620_192424,0977cfc09df4,ray-head,12.87%,1.942GiB / 3GiB,64.72%,35.3MB / 11.4MB,0B / 0B,731
20250620_192431,cc34677a11f4,ray-worker-3,5.06%,565.8MiB / 10GiB,5.53%,1.87MB / 5.86MB,0B / 0B,217
20250620_192431,a11581c1e468,ray-worker-4,4.67%,623.9MiB / 10GiB,6.09%,2.08MB / 6.92MB,0B / 0B,257
20250620_192431,6d281bc7c057,ray-worker-5,4.69%,636.1MiB / 10GiB,6.21%,1.9MB / 5.91MB,0B / 0B,255
20250620_192431,542e2e51f233,ray-worker-2,5.59%,627.2MiB / 10GiB,6.12%,2.11MB / 6.91MB,0B / 0B,255
20250620_192431,a8097ab77105,ray-worker-1,8.23%,639.1MiB / 9GiB,6.93%,1.99MB / 6.41MB,0B / 0B,256
20250620_192431,5b8c3cedb3c8,ray-client,5.80%,636.4MiB / 1GiB,62.15%,2.73MB / 4.74MB,0B / 0B,222
20250620_192431,0977cfc09df4,ray-head,15.43%,1.942GiB / 3GiB,64.72%,35.5MB / 11.5MB,0B / 0B,730
20250620_192439,cc34677a11f4,ray-worker-3,2.66%,565.9MiB / 10GiB,5.53%,1.88MB / 5.89MB,0B / 0B,217
20250620_192439,a11581c1e468,ray-worker-4,4.38%,623.8MiB / 10GiB,6.09%,2.09MB / 6.95MB,0B / 0B,257
20250620_192439,6d281bc7c057,ray-worker-5,5.29%,636.1MiB / 10GiB,6.21%,1.92MB / 5.98MB,0B / 0B,255
20250620_192439,542e2e51f233,ray-worker-2,3.54%,627.1MiB / 10GiB,6.12%,2.13MB / 6.97MB,0B / 0B,255
20250620_192439,a8097ab77105,ray-worker-1,4.07%,639.3MiB / 9GiB,6.94%,2.01MB / 6.45MB,0B / 0B,256
20250620_192439,5b8c3cedb3c8,ray-client,135.20%,690.5MiB / 1GiB,67.44%,2.74MB / 4.77MB,0B / 0B,234
20250620_192439,0977cfc09df4,ray-head,13.46%,1.942GiB / 3GiB,64.74%,35.8MB / 11.6MB,0B / 0B,730
