timestamp,container_id,name,cpu_perc,mem_usage,mem_perc,net_io,block_io,pids
20250618_225942,ccd15f6ab56b,ray-worker-3,193.09%,4.573GiB / 9GiB,50.81%,43.7GB / 50.5GB,0B / 0B,240
20250618_225942,0ff3047b62e9,ray-worker-2,197.82%,3.94GiB / 9GiB,43.78%,39.6GB / 45.4GB,0B / 0B,239
20250618_225942,b9386d52b1c5,ray-worker-5,198.57%,4.081GiB / 9GiB,45.35%,40.3GB / 46.1GB,0B / 0B,239
20250618_225942,bc50c6e9823a,ray-client,49.27%,1.745GiB / 3GiB,58.17%,7.51GB / 114MB,0B / 0B,313
20250618_225942,5f35d11232ae,ray-worker-4,197.63%,4.369GiB / 9GiB,48.54%,50.6GB / 45.7GB,0B / 0B,240
20250618_225942,664f7a205b35,ray-worker-1,192.24%,4.471GiB / 9GiB,49.68%,56.5GB / 50.4GB,0B / 0B,239
20250618_225942,d3768b98fb21,ray-head,13.83%,1.512GiB / 4GiB,37.79%,217MB / 149MB,0B / 0B,353
20250618_225949,ccd15f6ab56b,ray-worker-3,9.67%,3.273GiB / 9GiB,36.36%,43.7GB / 50.6GB,0B / 0B,240
20250618_225949,0ff3047b62e9,ray-worker-2,19.37%,2.832GiB / 9GiB,31.47%,39.6GB / 45.4GB,0B / 0B,227
20250618_225949,b9386d52b1c5,ray-worker-5,29.47%,2.992GiB / 9GiB,33.24%,40.3GB / 46.1GB,0B / 0B,235
20250618_225949,bc50c6e9823a,ray-client,38.86%,1.81GiB / 3GiB,60.35%,7.62GB / 114MB,0B / 0B,310
20250618_225949,5f35d11232ae,ray-worker-4,9.44%,3.056GiB / 9GiB,33.95%,50.6GB / 45.7GB,0B / 0B,240
20250618_225949,664f7a205b35,ray-worker-1,15.91%,3.227GiB / 9GiB,35.86%,56.5GB / 50.4GB,0B / 0B,239
20250618_225949,d3768b98fb21,ray-head,8.41%,1.512GiB / 4GiB,37.81%,217MB / 150MB,0B / 0B,353
